poi_id,name,location,category,latitude,longitude,hours_raw,hours_status,data_status,source_url
osm:node:5490169135,Mường Đán,Nghệ An,attraction,19.7191361,104.8545309,,unknown,usable,https://www.openstreetmap.org/node/5490169135
osm:node:5490249353,Nhà thờ thôn Đắk Vớk,Quảng Ngãi,temple,14.486605,107.8448997,,unknown,usable,https://www.openstreetmap.org/node/5490249353
osm:node:5490455749,Hồ Đắk Ke,Quảng Ngãi,attraction,14.5808175,108.2766309,,unknown,usable,https://www.openstreetmap.org/node/5490455749
osm:node:5490603821,Tháp cố Hòa thượng Thích Thanh Tứ,Ninh Bình,attraction,20.279177,105.865603,,unknown,usable,https://www.openstreetmap.org/node/5490603821
osm:node:5490606655,Thác Pa Sỹ,Quảng Ngãi,attraction,14.6004987,108.2566569,,unknown,usable,https://www.openstreetmap.org/node/5490606655
osm:node:5490606691,Chùa Khánh Lâm,Quảng Ngãi,temple,14.5874974,108.2686821,,unknown,usable,https://www.openstreetmap.org/node/5490606691
osm:node:5490688956,Nhà Rông Kon Pring,Quảng Ngãi,attraction,14.6001691,108.3032283,,unknown,usable,https://www.openstreetmap.org/node/5490688956
osm:node:5490688957,Đức mẹ Măng Đen,Quảng Ngãi,attraction,14.6009401,108.2978632,,unknown,usable,https://www.openstreetmap.org/node/5490688957
osm:node:5492241221,Đồi D1,Điện Biên,historic,21.3923557,103.0166099,,unknown,usable,https://www.openstreetmap.org/node/5492241221
osm:node:5492564633,Tượng đài Chiến thắng Măng Đen,Quảng Ngãi,historic,14.5995263,108.2907437,,unknown,usable,https://www.openstreetmap.org/node/5492564633
osm:node:5498109822,Terrace with great view,Lào Cai,viewpoint,21.7753362,104.2704426,,unknown,usable,https://www.openstreetmap.org/node/5498109822
osm:node:5503133625,Coffee and Tea farm,Lâm Đồng,attraction,11.631091,107.87822,,unknown,usable,https://www.openstreetmap.org/node/5503133625
osm:node:5504714222,Cashewnødde plantage,Lâm Đồng,attraction,11.2502679,107.8568065,,unknown,usable,https://www.openstreetmap.org/node/5504714222
osm:node:5507108924,Dragon Fruit Plantage,Lâm Đồng,attraction,11.1907698,108.0740317,,unknown,usable,https://www.openstreetmap.org/node/5507108924
osm:node:5507108925,Sand Painting,,gallery,10.931789,108.1259011,,unknown,needs_review,https://www.openstreetmap.org/node/5507108925
osm:node:5512742621,Nhà thờ Tộc Nguyễn Văn,Đà Nẵng,museum,15.8200578,108.062161,,unknown,usable,https://www.openstreetmap.org/node/5512742621
osm:node:5513474821,Terracotta Park,Đà Nẵng,museum,15.8778967,108.3001365,Mo-Su 08:30-17:30,known,usable,https://www.openstreetmap.org/node/5513474821
osm:node:5516432963,Đài Tưởng niệm Liệt sĩ Trung đoàn 4,Hồ Chí Minh,historic,10.7169151,107.2413133,,unknown,usable,https://www.openstreetmap.org/node/5516432963
osm:node:5516812423,Dốc Thẩm Mã,Tuyên Quang,viewpoint,23.1689249,105.1941451,,unknown,usable,https://www.openstreetmap.org/node/5516812423
osm:node:5516818522,Dốc Bắc Sum,Tuyên Quang,viewpoint,22.988169,104.9359,,unknown,usable,https://www.openstreetmap.org/node/5516818522
osm:node:5516823721,Dốc Chín Khoanh,Tuyên Quang,viewpoint,23.2098639,105.1951721,,unknown,usable,https://www.openstreetmap.org/node/5516823721
osm:node:5517955825,Local music and fruits tasting,Đồng Tháp,attraction,10.3230803,106.0387382,,unknown,usable,https://www.openstreetmap.org/node/5517955825
osm:node:5518884867,Church,Hải Phòng,temple,20.7289904,107.0531484,,unknown,usable,https://www.openstreetmap.org/node/5518884867
osm:node:5519691323,Chùa Hưng Long,Hà Nội,temple,20.9325304,105.8258473,,unknown,usable,https://www.openstreetmap.org/node/5519691323
osm:node:5522520324,cave,Tuyên Quang,viewpoint,23.2326349,105.1940078,,unknown,usable,https://www.openstreetmap.org/node/5522520324
osm:node:5522559821,Hoa Men Say,Tuyên Quang,viewpoint,23.2915714,105.3117837,,unknown,usable,https://www.openstreetmap.org/node/5522559821
osm:node:5526945821,cute town,Cao Bằng,viewpoint,22.9120905,105.8024717,,unknown,usable,https://www.openstreetmap.org/node/5526945821
osm:node:5526946021,beautiful road,Cao Bằng,viewpoint,22.9424479,105.7208254,,unknown,usable,https://www.openstreetmap.org/node/5526946021
osm:node:5537927331,Chùa Hàm Rồng,Hồ Chí Minh,temple,10.5409193,107.1309257,,unknown,usable,https://www.openstreetmap.org/node/5537927331
osm:node:5537927352,Thiền Tôn Phật Quang,Hồ Chí Minh,temple,10.523805,107.1260709,,unknown,usable,https://www.openstreetmap.org/node/5537927352
osm:node:5537927353,Chùa Hang Mai,Hồ Chí Minh,temple,10.538695,107.1256122,,unknown,usable,https://www.openstreetmap.org/node/5537927353
osm:node:5537927358,Tịnh thất Thạch Vân,Hồ Chí Minh,temple,10.535408,107.125749,,unknown,usable,https://www.openstreetmap.org/node/5537927358
osm:node:5537927359,Chùa Kim Cang,Hồ Chí Minh,temple,10.5300285,107.1244454,,unknown,usable,https://www.openstreetmap.org/node/5537927359
osm:node:5537927360,Am Thầy Ba Châu,Hồ Chí Minh,temple,10.5303581,107.1269104,,unknown,usable,https://www.openstreetmap.org/node/5537927360
osm:node:5537927361,Chùa Hang Tổ,Hồ Chí Minh,temple,10.531285,107.1286968,,unknown,usable,https://www.openstreetmap.org/node/5537927361
osm:node:5537927362,Chùa Tây Phương,Hồ Chí Minh,temple,10.5263656,107.1193761,,unknown,usable,https://www.openstreetmap.org/node/5537927362
osm:node:5537927382,Tịnh viện Bát Nhã,Hồ Chí Minh,temple,10.5368887,107.1102928,,unknown,usable,https://www.openstreetmap.org/node/5537927382
osm:node:5537927428,Tịnh xá Ngọc Lâm,Hồ Chí Minh,temple,10.5339471,107.1108493,,unknown,usable,https://www.openstreetmap.org/node/5537927428
osm:node:5537927817,Đài Chiến thắng 27/4/1975,Hồ Chí Minh,historic,10.497489,107.1671053,,unknown,usable,https://www.openstreetmap.org/node/5537927817
osm:node:5538133321,Cảnh Dương,Quảng Trị,attraction,17.8714873,106.4478191,,unknown,usable,https://www.openstreetmap.org/node/5538133321
osm:node:5539127921,"Viet Tri City (pop 280,000)",Phú Thọ,attraction,21.3083588,105.41604,,unknown,usable,https://www.openstreetmap.org/node/5539127921
osm:node:5540430717,Tịnh thất Bửu Linh,Hồ Chí Minh,temple,10.5600471,107.0680654,,unknown,usable,https://www.openstreetmap.org/node/5540430717
osm:node:5544886521,Chùa Bái Đính cổ,Ninh Bình,attraction,20.2706618,105.8670094,,unknown,usable,https://www.openstreetmap.org/node/5544886521
osm:node:5552264122,Cầu Treo Chu Va 8,Lai Châu,attraction,22.3396326,103.6695634,,unknown,usable,https://www.openstreetmap.org/node/5552264122
osm:node:5554525088,Chùa Linh Phong Thiên Uyên,Hồ Chí Minh,temple,10.3348394,107.0810607,,unknown,usable,https://www.openstreetmap.org/node/5554525088
osm:node:5558149723,Chùa Diên Khánh,Đà Nẵng,temple,15.4827383,108.6675299,,unknown,usable,https://www.openstreetmap.org/node/5558149723
osm:node:5558806826,Tổ Đình Sắc Tứ Giác Nguyên,Lâm Đồng,temple,11.8451514,108.6082452,,unknown,usable,https://www.openstreetmap.org/node/5558806826
osm:node:5563291701,Cổng Tam Quan,An Giang,attraction,9.9978025,105.0918782,,unknown,usable,https://www.openstreetmap.org/node/5563291701
osm:node:5564560226,M'Bri Dam,Lâm Đồng,viewpoint,11.5909486,107.6701462,,unknown,usable,https://www.openstreetmap.org/node/5564560226
osm:node:5568791023,Chùa Vạn Thọ,Hồ Chí Minh,temple,10.795824,106.6861134,,unknown,usable,https://www.openstreetmap.org/node/5568791023
osm:node:5573531923,Ban Arem,Quảng Trị,attraction,17.3916892,106.2161614,,unknown,usable,https://www.openstreetmap.org/node/5573531923
osm:node:5575320483,វត្តត្រស់,,temple,11.4992861,105.8717632,,unknown,needs_review,https://www.openstreetmap.org/node/5575320483
osm:node:5575773758,Cửa Chánh Môn,Tây Ninh,attraction,11.3038911,106.1294985,appointment,unknown,usable,https://www.openstreetmap.org/node/5575773758
osm:node:5577650721,Linh Quy Pháp Ấn,Lâm Đồng,temple,11.4349728,107.8159252,,unknown,usable,https://www.openstreetmap.org/node/5577650721
osm:node:5582045526,Thach Lam Vien - Ha Giang,Tuyên Quang,attraction,22.8470669,104.9632485,Mo-Su 07:00-20:00,known,usable,https://www.openstreetmap.org/node/5582045526
osm:node:5586197821,Chùa Keo,Hưng Yên,viewpoint,20.3605585,106.2979492,,unknown,usable,https://www.openstreetmap.org/node/5586197821
osm:node:5586544543,Giáo xứ Tân Bùi Kênh 4a,An Giang,temple,10.0839397,105.2085336,,unknown,usable,https://www.openstreetmap.org/node/5586544543
osm:node:5589923821,Nam Thiên Thiền Tự,Hà Nội,temple,21.2221089,105.8510113,,unknown,usable,https://www.openstreetmap.org/node/5589923821
osm:node:5595862925,Tượng đài Chiến Thắng,Đồng Nai,historic,10.6707297,107.0316298,,unknown,usable,https://www.openstreetmap.org/node/5595862925
osm:node:5595863025,Đình thần xã Phước Thái,Đồng Nai,temple,10.670868,107.0318633,,unknown,usable,https://www.openstreetmap.org/node/5595863025
osm:node:5595863026,Thiền viện Liễu Đức,Đồng Nai,temple,10.657928,107.0363466,,unknown,usable,https://www.openstreetmap.org/node/5595863026
osm:node:5595863031,Chùa Vạn Phước,Hồ Chí Minh,temple,10.5833545,107.0552512,,unknown,usable,https://www.openstreetmap.org/node/5595863031
osm:node:5595879321,chùa phước huệ,Đồng Nai,temple,10.6870924,107.0230481,,unknown,usable,https://www.openstreetmap.org/node/5595879321
osm:node:5595997723,Big Buddha on the mountain entrance,Gia Lai,attraction,13.9507059,109.2374891,,unknown,usable,https://www.openstreetmap.org/node/5595997723
osm:node:5599691222,Lake,Tuyên Quang,attraction,23.049511,105.0101529,,unknown,usable,https://www.openstreetmap.org/node/5599691222
osm:node:5599799421,Dên Thò Liêt Sî Tinh Thài Bình,Hưng Yên,historic,20.4454759,106.3388314,,unknown,usable,https://www.openstreetmap.org/node/5599799421
osm:node:5600384025,Lễ Tân FPT Software,Đà Nẵng,temple,15.978392,108.2620769,,unknown,usable,https://www.openstreetmap.org/node/5600384025
osm:node:5601072999,Miễu Bà,Hồ Chí Minh,temple,10.3581224,107.0751088,,unknown,usable,https://www.openstreetmap.org/node/5601072999
osm:node:5602133184,Động Tam Thanh,Lạng Sơn,attraction,21.8555666,106.7467985,,unknown,usable,https://www.openstreetmap.org/node/5602133184
osm:node:5606335873,Thiền Đường Pháp Thành II,Hồ Chí Minh,temple,10.6075171,107.0564777,,unknown,usable,https://www.openstreetmap.org/node/5606335873
osm:node:5606336331,Nhuận Vang Đường,Hồ Chí Minh,temple,10.4493628,107.1737789,,unknown,usable,https://www.openstreetmap.org/node/5606336331
osm:node:5606336335,Thiền Thất Liễu Nguyên,Đồng Nai,temple,10.682174,107.0254947,,unknown,usable,https://www.openstreetmap.org/node/5606336335
osm:node:5606336362,Bảo tàng Vũ khí cổ Robert Taylor,Hồ Chí Minh,museum,10.3511342,107.0748,,unknown,usable,https://www.openstreetmap.org/node/5606336362
osm:node:5613330534,Chùa Tam Bảo,Đồng Nai,temple,10.6872621,107.0225389,,unknown,usable,https://www.openstreetmap.org/node/5613330534
osm:node:5614454822,Chùa Huyền Không Sơn Thượng,Huế,temple,16.4508253,107.4938092,,unknown,usable,https://www.openstreetmap.org/node/5614454822
osm:node:5614527823,DEN DUOM,Thái Nguyên,temple,21.7551172,105.7074496,,unknown,usable,https://www.openstreetmap.org/node/5614527823
osm:node:5618016195,Đình làng Vọng,Bắc Ninh,temple,21.2276658,105.9512352,,unknown,usable,https://www.openstreetmap.org/node/5618016195
osm:node:5618021596,Đền Vọng Nguyệt,Bắc Ninh,temple,21.2272946,105.9528043,,unknown,usable,https://www.openstreetmap.org/node/5618021596
osm:node:5618029543,Chùa Khai Nghiêm,Bắc Ninh,temple,21.2281596,105.9476075,,unknown,usable,https://www.openstreetmap.org/node/5618029543
osm:node:5619122121,Chùa Cao Minh,Đồng Tháp,temple,10.4807706,105.5899819,,unknown,usable,https://www.openstreetmap.org/node/5619122121
osm:node:5621121121,Huyen Khong Son Thuong Pagoda,Huế,temple,16.4509542,107.4938554,,unknown,usable,https://www.openstreetmap.org/node/5621121121
osm:node:5621311782,Chùa Di Lặc,Hồ Chí Minh,temple,10.4143773,107.1576427,,unknown,usable,https://www.openstreetmap.org/node/5621311782
osm:node:5628391024,Chùa Cao Minh,Đồng Tháp,temple,10.4795261,105.5922466,,unknown,usable,https://www.openstreetmap.org/node/5628391024
osm:node:5628669721,Chùa Khánh An,Đồng Tháp,temple,10.4754373,105.6088533,,unknown,usable,https://www.openstreetmap.org/node/5628669721
osm:node:5628801046,Chùa An Sơn,Phú Thọ,temple,21.1750175,105.4826962,,unknown,usable,https://www.openstreetmap.org/node/5628801046
osm:node:5628801049,Chùa Hà,Phú Thọ,temple,21.3265161,105.5986914,,unknown,usable,https://www.openstreetmap.org/node/5628801049
osm:node:5628801050,Văn Miếu,Phú Thọ,temple,21.3284632,105.6026014,,unknown,usable,https://www.openstreetmap.org/node/5628801050
osm:node:5630745722,Đồi chè Tân Cương,Thái Nguyên,attraction,21.544137,105.759957,24/7,known,usable,https://www.openstreetmap.org/node/5630745722
osm:node:5630770368,Tượng đài Lý Tự Trọng,Hà Nội,historic,21.0040006,105.9333949,,unknown,usable,https://www.openstreetmap.org/node/5630770368
osm:node:5632464837,Miễu Bà Khâm Sai,Hồ Chí Minh,temple,10.3583265,107.0886653,,unknown,usable,https://www.openstreetmap.org/node/5632464837
osm:node:5634866922,stunning valley full of great views,Lào Cai,attraction,22.5629518,104.403948,,unknown,usable,https://www.openstreetmap.org/node/5634866922
osm:node:5634895221,"Fork road, take right side up the hill",Lào Cai,attraction,22.5982044,104.4052855,,unknown,usable,https://www.openstreetmap.org/node/5634895221
osm:node:5637455966,Chùa Mỗ Lao,Hà Nội,temple,20.9764033,105.7805346,,unknown,usable,https://www.openstreetmap.org/node/5637455966
osm:node:5641363079,Chùa Phật Quang,Phú Thọ,temple,20.8212697,105.3316693,,unknown,usable,https://www.openstreetmap.org/node/5641363079
osm:node:5641365646,Đền Mẫu,Phú Thọ,temple,20.8223259,105.3329871,,unknown,usable,https://www.openstreetmap.org/node/5641365646
osm:node:5641420927,Công viên Tuổi trẻ Hòa Bình,Phú Thọ,park,20.8167137,105.3445843,,unknown,usable,https://www.openstreetmap.org/node/5641420927
osm:node:5641451482,Nhà Thờ Hòa Bình,Phú Thọ,temple,20.828274,105.3586594,,unknown,usable,https://www.openstreetmap.org/node/5641451482
osm:node:5643366522,Tượng đài Thành phố Hòa Bình,Phú Thọ,historic,20.8275189,105.3390663,,unknown,usable,https://www.openstreetmap.org/node/5643366522
osm:node:5645342080,Quan Ba,Tuyên Quang,viewpoint,23.0895026,104.9970166,,unknown,usable,https://www.openstreetmap.org/node/5645342080
osm:node:5648651616,Công Viên Sông Đà,Phú Thọ,park,20.8272213,105.3424549,,unknown,usable,https://www.openstreetmap.org/node/5648651616
osm:node:5661406822,Tan Long,Đồng Tháp,attraction,10.3464154,106.3766881,,unknown,usable,https://www.openstreetmap.org/node/5661406822
osm:node:5661418822,Quy,Vĩnh Long,attraction,10.3342589,106.3846369,,unknown,usable,https://www.openstreetmap.org/node/5661418822
osm:node:5661470624,Ga Đà Lạt,Lâm Đồng,attraction,11.9415603,108.4542354,,unknown,usable,https://www.openstreetmap.org/node/5661470624
osm:node:5662165721,Cầu Thọ Tương,Hà Tĩnh,attraction,18.5422722,105.5892024,,unknown,usable,https://www.openstreetmap.org/node/5662165721
osm:node:5662790840,Nhà thờ Tân Lạc,Hà Nội,temple,20.9968907,105.8474123,,unknown,usable,https://www.openstreetmap.org/node/5662790840
osm:node:5662907957,Đền Thờ 2 Bà Trưng,Phú Thọ,temple,21.4565439,105.5207533,,unknown,usable,https://www.openstreetmap.org/node/5662907957
osm:node:5662923462,Ba Tơ,Quảng Ngãi,park,15.1326569,108.8032639,,unknown,usable,https://www.openstreetmap.org/node/5662923462
osm:node:5662987523,Mốc 3 tỉnh Lâm đồng - Ninh thuận - Bình thuận 1701m,Lâm Đồng,attraction,11.5144756,108.5611858,,unknown,usable,https://www.openstreetmap.org/node/5662987523
osm:node:5662987524,Campus 6 night,Lâm Đồng,attraction,11.4879978,108.5797815,,unknown,usable,https://www.openstreetmap.org/node/5662987524
osm:node:5663001622,Stop 2 TN - PD,Lâm Đồng,viewpoint,11.5348386,108.5323661,,unknown,usable,https://www.openstreetmap.org/node/5663001622
osm:node:5666127968,Viewing tower,Lào Cai,viewpoint,21.7718725,104.2707422,,unknown,usable,https://www.openstreetmap.org/node/5666127968
osm:node:5666383122,Hồ Đá Xanh,Hồ Chí Minh,viewpoint,10.5130387,107.1501977,,unknown,usable,https://www.openstreetmap.org/node/5666383122
osm:node:5666385422,"Vườn Hoa Tam Giác Mạch, Hoa Cải",Lâm Đồng,attraction,11.8997573,108.3476138,,unknown,usable,https://www.openstreetmap.org/node/5666385422
osm:node:5666385423,Vườn Hoa Cẩm Tú Cầu,Lâm Đồng,viewpoint,11.9461533,108.5130702,,unknown,usable,https://www.openstreetmap.org/node/5666385423
osm:node:5666387521,cây thông Cô Đơn,Lâm Đồng,viewpoint,12.0202851,108.3841199,,unknown,usable,https://www.openstreetmap.org/node/5666387521
osm:node:5666873838,Đình Long Xuyên,Hồ Chí Minh,temple,10.5351021,107.2077307,,unknown,usable,https://www.openstreetmap.org/node/5666873838
osm:node:5668292422,Nhà thờ Họ Phan,Đà Nẵng,temple,15.8794966,108.3285896,,unknown,usable,https://www.openstreetmap.org/node/5668292422
osm:node:5672638086,Tịnh xá Ngọc Hoa Nghiêm,Hồ Chí Minh,temple,10.5902552,107.0747897,,unknown,usable,https://www.openstreetmap.org/node/5672638086
osm:node:5672638087,Chùa Bửu Tích,Hồ Chí Minh,temple,10.5902262,107.0733198,,unknown,usable,https://www.openstreetmap.org/node/5672638087
osm:node:5672638088,Kiều Đàm Ni Tự,Hồ Chí Minh,temple,10.5871546,107.0675987,,unknown,usable,https://www.openstreetmap.org/node/5672638088
osm:node:5672638089,Chùa Phổ Hiền,Hồ Chí Minh,temple,10.586891,107.0668879,,unknown,usable,https://www.openstreetmap.org/node/5672638089
osm:node:5674096859,Diep Dong Nguyen,Đà Nẵng,museum,15.8766285,108.3285601,,unknown,usable,https://www.openstreetmap.org/node/5674096859
osm:node:5680616724,Phung,Vĩnh Long,attraction,10.3354008,106.3634983,,unknown,usable,https://www.openstreetmap.org/node/5680616724
osm:node:5704584127,1,Phú Thọ,viewpoint,21.2938254,105.5836222,,unknown,usable,https://www.openstreetmap.org/node/5704584127
osm:node:5707858322,tượng mẹ quan âm,Lâm Đồng,temple,11.9311981,108.4247808,,unknown,usable,https://www.openstreetmap.org/node/5707858322
osm:node:5724377221,Cong Troi Quan Ba,Tuyên Quang,viewpoint,23.0493163,104.9930207,,unknown,usable,https://www.openstreetmap.org/node/5724377221
osm:node:5725299021,bamboo chopsticks factory,Phú Thọ,attraction,20.5632731,105.0186209,,unknown,usable,https://www.openstreetmap.org/node/5725299021
osm:node:5736659006,Bãi Suối Ồ - Sông Lô,,beach,10.5659429,107.5673747,,unknown,needs_review,https://www.openstreetmap.org/node/5736659006
osm:node:5736659900,Thiền viện Di Lặc,Hồ Chí Minh,temple,10.5737659,107.5572413,,unknown,usable,https://www.openstreetmap.org/node/5736659900
osm:node:5740163625,Bảo tàng Tịch Hồ Chí Minh CN Gia lai,Gia Lai,museum,13.9862189,108.0060941,,unknown,usable,https://www.openstreetmap.org/node/5740163625
osm:node:5741177614,Tịnh Thất Ngọc Chơn,Hồ Chí Minh,temple,10.8653439,106.8067981,,unknown,usable,https://www.openstreetmap.org/node/5741177614
osm:node:5745158221,Bong Lai Rattan House,Quảng Trị,attraction,17.5925352,106.3570327,,unknown,usable,https://www.openstreetmap.org/node/5745158221
osm:node:5747015021,Đỉnh Quế,Đà Nẵng,viewpoint,15.8364454,107.3820824,,unknown,usable,https://www.openstreetmap.org/node/5747015021
osm:node:5753951289,Chùa Vĩnh Nghiêm,Hồ Chí Minh,temple,10.9121144,106.7638332,,unknown,usable,https://www.openstreetmap.org/node/5753951289
osm:node:5754291961,Giáo xứ Môi Khôi,Cần Thơ,temple,10.2183427,105.3840494,,unknown,usable,https://www.openstreetmap.org/node/5754291961
osm:node:5757591121,Hang Phượng Hoàng,Thái Nguyên,attraction,21.7795181,106.1200126,24/7,known,usable,https://www.openstreetmap.org/node/5757591121
osm:node:5770166507,Chùa Viên Quang,Hồ Chí Minh,temple,10.5994476,107.0603321,,unknown,usable,https://www.openstreetmap.org/node/5770166507
osm:node:5770166508,Bảo Lâm Thiền Tự,Hồ Chí Minh,temple,10.6022376,107.0634961,,unknown,usable,https://www.openstreetmap.org/node/5770166508
osm:node:5770166509,Chùa Từ Nghiêm,Hồ Chí Minh,temple,10.602495,107.0626609,,unknown,usable,https://www.openstreetmap.org/node/5770166509
osm:node:5770166510,Chùa Thanh Long,Hồ Chí Minh,temple,10.6023558,107.0620875,,unknown,usable,https://www.openstreetmap.org/node/5770166510
osm:node:5773636553,Cầu treo thôn Đắk Lanh,Quảng Ngãi,viewpoint,14.9235503,108.1498065,,unknown,usable,https://www.openstreetmap.org/node/5773636553
osm:node:5774687273,Nhà Thờ Phượng Bãi,Hà Nội,temple,20.9332033,105.7206073,,unknown,usable,https://www.openstreetmap.org/node/5774687273
osm:node:5777165478,Nhà Thờ An Phú,Hồ Chí Minh,temple,10.7393645,106.6969562,,unknown,usable,https://www.openstreetmap.org/node/5777165478
osm:node:5777963855,Cầu treo,Quảng Ngãi,viewpoint,14.8638824,108.2490258,,unknown,usable,https://www.openstreetmap.org/node/5777963855
osm:node:5784054226,Biểu tượng du lịch ngã ba Trà Cổ,Quảng Ninh,attraction,21.4839431,108.0117215,,unknown,usable,https://www.openstreetmap.org/node/5784054226
osm:node:5788934070,Tượng Trần Hưng Đạo,Khánh Hoà,historic,11.4288134,114.3323476,,unknown,usable,https://www.openstreetmap.org/node/5788934070
osm:node:5789921955,Peacock cage,Quảng Trị,attraction,17.5518732,106.2987795,,unknown,usable,https://www.openstreetmap.org/node/5789921955
osm:node:5790021353,Vương thực vật,Quảng Trị,park,17.5524617,106.3012671,Mo-Su 07:30-17:00,known,usable,https://www.openstreetmap.org/node/5790021353
osm:node:5792111781,犁壁滩,,attraction,21.5858753,107.9247737,,unknown,needs_review,https://www.openstreetmap.org/node/5792111781
osm:node:5792310863,Điểm sạt lở,Quảng Ngãi,viewpoint,14.9502611,108.2762335,,unknown,usable,https://www.openstreetmap.org/node/5792310863
osm:node:5793805253,Nhà của Pao,Tuyên Quang,viewpoint,23.2271368,105.2023596,,unknown,usable,https://www.openstreetmap.org/node/5793805253
osm:node:5800116755,Highland Eco Tours,Quảng Ngãi,attraction,14.3533687,108.0178383,,unknown,usable,https://www.openstreetmap.org/node/5800116755
osm:node:5805971053,Bia chiến thắng Đèo Bảo Lộc,Lâm Đồng,historic,11.4633252,107.7303494,,unknown,usable,https://www.openstreetmap.org/node/5805971053
osm:node:5808893324,Cột mốc Chủ quyền Trường Sa Đông,Khánh Hoà,historic,8.9313642,112.3532781,,unknown,usable,https://www.openstreetmap.org/node/5808893324
osm:node:5809817017,Bia chủ quyền đảo Đá Nam,Khánh Hoà,historic,11.3875074,114.2985379,,unknown,usable,https://www.openstreetmap.org/node/5809817017
osm:node:5811652238,Nguyen Chi Thanh Satue,Huế,historic,16.5740947,107.5094706,,unknown,usable,https://www.openstreetmap.org/node/5811652238
osm:node:5817580453,Art in Paradise Da Nang 3D Museum,Đà Nẵng,museum,16.0953807,108.2430769,,unknown,usable,https://www.openstreetmap.org/node/5817580453
osm:node:5824328953,Điểm luồng phà chạy,Đà Nẵng,viewpoint,15.4733333,108.6807182,,unknown,usable,https://www.openstreetmap.org/node/5824328953
osm:node:5826260261,Mũi Cá Mập,,attraction,8.64075,106.6134976,,unknown,needs_review,https://www.openstreetmap.org/node/5826260261
osm:node:5834157486,Road 14C,Quảng Ngãi,historic,14.6951896,107.6865817,,unknown,usable,https://www.openstreetmap.org/node/5834157486
osm:node:5838288123,Tu viện Khánh An,Hồ Chí Minh,temple,10.8613706,106.7051915,,unknown,usable,https://www.openstreetmap.org/node/5838288123
osm:node:5841077608,Đại Cung Môn,Huế,historic,16.4691166,107.5780681,,unknown,usable,https://www.openstreetmap.org/node/5841077608
osm:node:5841472185,Thác Cây Đu,Đắk Lắk,attraction,13.4887804,109.1785099,,unknown,usable,https://www.openstreetmap.org/node/5841472185
osm:node:5853857789,chùa phước cát,Lâm Đồng,temple,11.5711306,107.3179417,,unknown,usable,https://www.openstreetmap.org/node/5853857789
osm:node:5860705502,Environmental Interpretation,Quảng Trị,attraction,17.5800743,106.3084214,,unknown,usable,https://www.openstreetmap.org/node/5860705502
osm:node:5877099885,Chùa Bửu Hải,Gia Lai,temple,13.9708188,107.9991739,,unknown,usable,https://www.openstreetmap.org/node/5877099885
osm:node:5880670767,Am Phường Thụy Khuê,Hà Nội,temple,21.0434983,105.8190462,,unknown,usable,https://www.openstreetmap.org/node/5880670767
osm:node:5888509086,Gardens by the locals,Tuyên Quang,attraction,22.8179139,104.9828795,,unknown,usable,https://www.openstreetmap.org/node/5888509086
osm:node:5892605886,Điểm Ngắm Cánh Viewpoint,Quảng Trị,viewpoint,17.5566701,106.2990221,,unknown,usable,https://www.openstreetmap.org/node/5892605886
osm:node:5894538758,Công Viên Dương 4,Hồ Chí Minh,park,10.7361566,106.6705626,,unknown,usable,https://www.openstreetmap.org/node/5894538758
osm:node:5909090618,Chùa Sùng Nghiêm,Hải Phòng,temple,21.1196104,106.3316703,,unknown,usable,https://www.openstreetmap.org/node/5909090618
osm:node:5910705473,Chùa  Sở Đông,Hưng Yên,temple,20.9332918,105.9517627,,unknown,usable,https://www.openstreetmap.org/node/5910705473
osm:node:5914162435,Cổng chào trên đảo Cồn Cỏ,Quảng Trị,attraction,17.1531791,107.3354544,,unknown,usable,https://www.openstreetmap.org/node/5914162435
osm:node:5918762286,Sehr schöner strand,Lâm Đồng,attraction,11.0188516,108.3577742,,unknown,usable,https://www.openstreetmap.org/node/5918762286
osm:node:5918784285,Muong hoa valley,Lào Cai,viewpoint,22.3361784,103.8395591,,unknown,usable,https://www.openstreetmap.org/node/5918784285
osm:node:5918784286,Terrace rice fields shin chai,Lào Cai,viewpoint,22.4024316,103.8366466,,unknown,usable,https://www.openstreetmap.org/node/5918784286
osm:node:5918784290,Strand,Lâm Đồng,attraction,11.0183038,108.3573104,,unknown,usable,https://www.openstreetmap.org/node/5918784290
osm:node:5922491411,Vong Giang Dai,Đà Nẵng,temple,16.0035719,108.2621285,,unknown,usable,https://www.openstreetmap.org/node/5922491411
osm:node:5922616130,Liberation village,Hồ Chí Minh,attraction,11.1399294,106.4622617,,unknown,usable,https://www.openstreetmap.org/node/5922616130
osm:node:5922616522,B52 crater,Hồ Chí Minh,attraction,11.1441834,106.463411,,unknown,usable,https://www.openstreetmap.org/node/5922616522
osm:node:5922616523,Bamboo trap,Hồ Chí Minh,attraction,11.1440617,106.4633916,,unknown,usable,https://www.openstreetmap.org/node/5922616523
osm:node:5922616526,Soldiers,Hồ Chí Minh,attraction,11.1427597,106.4642921,,unknown,usable,https://www.openstreetmap.org/node/5922616526
osm:node:5922616527,Ammunition and soldiers,Hồ Chí Minh,attraction,11.1431295,106.4639622,,unknown,usable,https://www.openstreetmap.org/node/5922616527
osm:node:5922616531,US vehicles graveyard,Hồ Chí Minh,attraction,11.1424216,106.4625406,,unknown,usable,https://www.openstreetmap.org/node/5922616531
