poi_id,status,name,location,category,tags,parent_poi_id,business_status,latitude,longitude,website,source_url,description,hours_raw,has_structured_hours,has_full_week_hours,opening_hours_json,rating,review_count,rating_provider,rating_observed_at,duration_short_minutes,duration_typical_minutes,duration_long_minutes,duration_method,duration_verified_at,access_latitude,access_longitude,access_minutes,access_method,access_verified,entity_confirmed,serving_eligible,serving_reasons,data_rights,dataset_version
osm:way:1204900824,needs_review,Bãi tắm Non Nước,,beach,gia đình|ngoài trời|thiên nhiên|thư giãn,,unknown,16.00566835,108.26879707808354,,https://www.openstreetmap.org/way/1204900824,,,False,False,null,,,,,45,90,150,category_default,,16.00566835,108.26879707808354,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1205258208,usable,Lăng Tổ 5,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.007880200000002,105.91142097204697,,https://www.openstreetmap.org/way/1205258208,,,False,False,null,,,,,20,45,90,category_default,,21.007880200000002,105.91142097204697,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1205388457,usable,Chùa Linh Ứng,Đà Nẵng,temple,lịch sử|tâm linh|văn hóa,,unknown,16.004283049999998,108.26434732431797,,https://www.openstreetmap.org/way/1205388457,,,False,False,null,,,,,20,45,90,category_default,,16.004283049999998,108.26434732431797,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1205388470,usable,Chùa Từ Tâm,Đà Nẵng,temple,lịch sử|tâm linh|văn hóa,,unknown,16.00413155,108.2614605,,https://www.openstreetmap.org/way/1205388470,,,False,False,null,,,,,20,45,90,category_default,,16.00413155,108.2614605,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1205391949,needs_review,Bãi biển Tân Trà,,beach,gia đình|ngoài trời|thiên nhiên|thư giãn,,unknown,15.98422705,108.27957547539043,,https://www.openstreetmap.org/way/1205391949,,,False,False,null,,,,,45,90,150,category_default,,15.98422705,108.27957547539043,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1205391950,needs_review,Vanessa Beach,,beach,gia đình|ngoài trời|thiên nhiên|thư giãn,,unknown,15.970221500000001,108.2876009105862,,https://www.openstreetmap.org/way/1205391950,,,False,False,null,,,,,45,90,150,category_default,,15.970221500000001,108.2876009105862,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1205394975,usable,Bếp Tre,Đà Nẵng,restaurant,trong nhà|ẩm thực,,unknown,15.9047844,108.32981180773774,,https://www.openstreetmap.org/way/1205394975,,,False,False,null,,,,,45,60,90,category_default,,15.9047844,108.32981180773774,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1206016025,usable,Nhà thờ Giáo xứ Đông Hưng,An Giang,temple,lịch sử|tâm linh|văn hóa,,unknown,9.65749455,104.94782044986745,,https://www.openstreetmap.org/way/1206016025,,,False,False,null,,,,,20,45,90,category_default,,9.65749455,104.94782044986745,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1206016031,usable,Chùa An Thiền,An Giang,temple,lịch sử|tâm linh|văn hóa,,unknown,9.646350850000001,104.94499986543426,,https://www.openstreetmap.org/way/1206016031,,,False,False,null,,,,,20,45,90,category_default,,9.646350850000001,104.94499986543426,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1206016039,usable,Nhà thờ Giáo xứ Đông Hoà,An Giang,temple,lịch sử|tâm linh|văn hóa,,unknown,9.7188512,104.9688650345926,,https://www.openstreetmap.org/way/1206016039,,,False,False,null,,,,,20,45,90,category_default,,9.7188512,104.9688650345926,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1206047791,usable,Chợ Mỹ Đình,Hà Nội,market,mua sắm|văn hóa|ẩm thực,,unknown,21.031012699999998,105.77796753955448,,https://www.openstreetmap.org/way/1206047791,,,False,False,null,,,,,30,60,90,category_default,,21.031012699999998,105.77796753955448,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1206299531,usable,Chùa Xà Xía,An Giang,temple,lịch sử|tâm linh|văn hóa,,unknown,10.40763685,104.46660365932416,,https://www.openstreetmap.org/way/1206299531,,,False,False,null,,,,,20,45,90,category_default,,10.40763685,104.46660365932416,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1206331027,usable,Bảo tàng Đặc công,Hà Nội,museum,lịch sử|nghệ thuật|trong nhà|văn hóa,,unknown,20.916621,105.87447360394859,,https://www.openstreetmap.org/way/1206331027,,,False,False,null,,,,,30,60,120,category_default,,20.916621,105.87447360394859,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1206750070,usable,Nhà thờ Giáo xứ Bình Giang,An Giang,temple,lịch sử|tâm linh|văn hóa,,unknown,10.282384149999999,104.77370246966342,,https://www.openstreetmap.org/way/1206750070,,,False,False,null,,,,,20,45,90,category_default,,10.282384149999999,104.77370246966342,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1206750081,usable,Hội dòng Mến Thánh Giá Tân Việt Bình Giang,An Giang,temple,lịch sử|tâm linh|văn hóa,,unknown,10.2823852,104.77330232078153,,https://www.openstreetmap.org/way/1206750081,,,False,False,null,,,,,20,45,90,category_default,,10.2823852,104.77330232078153,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1206750127,usable,Chùa Ranh Hạt,An Giang,temple,lịch sử|tâm linh|văn hóa,,unknown,10.28330435,104.75734264901692,,https://www.openstreetmap.org/way/1206750127,,,False,False,null,,,,,20,45,90,category_default,,10.28330435,104.75734264901692,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1206821944,usable,Miếu Bà Chúa Xứ Vàm Rầy,An Giang,temple,lịch sử|tâm linh|văn hóa,,unknown,10.2599612,104.8145847817358,,https://www.openstreetmap.org/way/1206821944,,,False,False,null,,,,,20,45,90,category_default,,10.2599612,104.8145847817358,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1206899092,usable,Nhà thờ Giáo xứ Bình Sơn,An Giang,temple,lịch sử|tâm linh|văn hóa,,unknown,10.2583696,104.81790437551021,,https://www.openstreetmap.org/way/1206899092,,,False,False,null,,,,,20,45,90,category_default,,10.2583696,104.81790437551021,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1207058388,usable,Vườn Amber,Đồng Nai,park,gia đình|ngoài trời|thiên nhiên|thư giãn,,unknown,10.7659994,106.94795092193723,,https://www.openstreetmap.org/way/1207058388,,,False,False,null,,,,,30,60,120,category_default,,10.7659994,106.94795092193723,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1207058389,usable,Vườn Crimson,Đồng Nai,park,gia đình|ngoài trời|thiên nhiên|thư giãn,,unknown,10.765611750000001,106.94785738951762,,https://www.openstreetmap.org/way/1207058389,,,False,False,null,,,,,30,60,120,category_default,,10.765611750000001,106.94785738951762,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1207058390,usable,Vườn Celine,Đồng Nai,park,gia đình|ngoài trời|thiên nhiên|thư giãn,,unknown,10.76524285,106.94788519230539,,https://www.openstreetmap.org/way/1207058390,,,False,False,null,,,,,30,60,120,category_default,,10.76524285,106.94788519230539,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1207063057,usable,Abandoned Van,Hà Nội,attraction,chụp ảnh|văn hóa,,unknown,21.0127919,105.8856211346465,,https://www.openstreetmap.org/way/1207063057,Abandoned Van,,False,False,null,,,,,30,60,120,category_default,,21.0127919,105.8856211346465,10,osm_area_representative_point_not_entrance,False,True,False,weak_or_generic_name|insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1207157078,usable,Đinh Mai Phúc,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.0410891,105.90064711262772,,https://www.openstreetmap.org/way/1207157078,,,False,False,null,,,,,20,45,90,category_default,,21.0410891,105.90064711262772,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1207157084,usable,Nghè Hoa,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.0437249,105.89525081566862,,https://www.openstreetmap.org/way/1207157084,,,False,False,null,,,,,20,45,90,category_default,,21.0437249,105.89525081566862,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1207457542,usable,Thánh thất Linh Huyền Diệu,An Giang,temple,lịch sử|tâm linh|văn hóa,,unknown,10.1910384,104.92113946755293,,https://www.openstreetmap.org/way/1207457542,,,False,False,null,,,,,20,45,90,category_default,,10.1910384,104.92113946755293,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1207457561,usable,Nhà thờ Giáo xứ Đức Mẹ Vô nhiễm,An Giang,temple,lịch sử|tâm linh|văn hóa,,unknown,10.186533449999999,104.92794081092393,,https://www.openstreetmap.org/way/1207457561,,,False,False,null,,,,,20,45,90,category_default,,10.186533449999999,104.92794081092393,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1207626573,usable,Nhà thờ Chi hội Hòn Đất,An Giang,temple,lịch sử|tâm linh|văn hóa,,unknown,10.1736857,104.94788127545549,,https://www.openstreetmap.org/way/1207626573,,,False,False,null,,,,,20,45,90,category_default,,10.1736857,104.94788127545549,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1207678483,usable,Đình thần Bình Trung,Tây Ninh,temple,lịch sử|tâm linh|văn hóa,,unknown,10.53737535,106.44507567651627,,https://www.openstreetmap.org/way/1207678483,,,False,False,null,,,,,20,45,90,category_default,,10.53737535,106.44507567651627,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1207678484,usable,Đình thần Nhơn Thạnh,Tây Ninh,temple,lịch sử|tâm linh|văn hóa,,unknown,10.558422,106.4337732,,https://www.openstreetmap.org/way/1207678484,,,False,False,null,,,,,20,45,90,category_default,,10.558422,106.4337732,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1207798330,usable,Đình thần Bình Phú,Tây Ninh,temple,lịch sử|tâm linh|văn hóa,,unknown,10.54725495,106.41774774999999,,https://www.openstreetmap.org/way/1207798330,,,False,False,null,,,,,20,45,90,category_default,,10.54725495,106.41774774999999,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1207798349,usable,Đình Nhơn Phú,Tây Ninh,temple,lịch sử|tâm linh|văn hóa,,unknown,10.54095675,106.42136260000001,,https://www.openstreetmap.org/way/1207798349,,,False,False,null,,,,,20,45,90,category_default,,10.54095675,106.42136260000001,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1207798360,usable,Đình Hòa An,Tây Ninh,temple,lịch sử|tâm linh|văn hóa,,unknown,10.5482971,106.38104674838888,,https://www.openstreetmap.org/way/1207798360,,,False,False,null,,,,,20,45,90,category_default,,10.5482971,106.38104674838888,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1208006532,usable,Đình thần Bình Cang,Tây Ninh,temple,lịch sử|tâm linh|văn hóa,,unknown,10.577490050000002,106.43355754585698,,https://www.openstreetmap.org/way/1208006532,,,False,False,null,,,,,20,45,90,category_default,,10.577490050000002,106.43355754585698,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1208006534,usable,Đình Thọ Cang,Tây Ninh,temple,lịch sử|tâm linh|văn hóa,,unknown,10.5627083,106.4218616,,https://www.openstreetmap.org/way/1208006534,,,False,False,null,,,,,20,45,90,category_default,,10.5627083,106.4218616,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1208021754,usable,Nhà thờ Bến Cát,Hồ Chí Minh,temple,lịch sử|tâm linh|văn hóa,,unknown,11.1529725,106.58874850282405,,https://www.openstreetmap.org/way/1208021754,,,False,False,null,,,,,20,45,90,category_default,,11.1529725,106.58874850282405,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1208021755,usable,Đình Tân Đông,Hồ Chí Minh,temple,lịch sử|tâm linh|văn hóa,,unknown,10.70372995,106.57225228472541,,https://www.openstreetmap.org/way/1208021755,,,False,False,null,,,,,20,45,90,category_default,,10.70372995,106.57225228472541,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1208021756,usable,Đình Đại Thạnh,Hồ Chí Minh,temple,lịch sử|tâm linh|văn hóa,,unknown,10.6771899,106.56209235,,https://www.openstreetmap.org/way/1208021756,,,False,False,null,,,,,20,45,90,category_default,,10.6771899,106.56209235,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1208021757,usable,Đình thần Tân Xuân,Hồ Chí Minh,temple,lịch sử|tâm linh|văn hóa,,unknown,10.70244295,106.55688825,,https://www.openstreetmap.org/way/1208021757,,,False,False,null,,,,,20,45,90,category_default,,10.70244295,106.55688825,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1208021758,usable,Đình Thạnh Hòa,Hồ Chí Minh,temple,lịch sử|tâm linh|văn hóa,,unknown,10.6945463,106.58287977541733,,https://www.openstreetmap.org/way/1208021758,,,False,False,null,,,,,20,45,90,category_default,,10.6945463,106.58287977541733,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1208021759,usable,Đình Bình Điền,Hồ Chí Minh,temple,lịch sử|tâm linh|văn hóa,,unknown,10.6838598,106.5998876825956,,https://www.openstreetmap.org/way/1208021759,,,False,False,null,,,,,20,45,90,category_default,,10.6838598,106.5998876825956,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1208021770,usable,Đình thần Phước Lưu,Tây Ninh,temple,lịch sử|tâm linh|văn hóa,,unknown,11.050136349999999,106.23878389999999,,https://www.openstreetmap.org/way/1208021770,,,False,False,null,,,,,20,45,90,category_default,,11.050136349999999,106.23878389999999,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1208021771,usable,Đình thần Phước Chỉ,Tây Ninh,temple,lịch sử|tâm linh|văn hóa,,unknown,11.00954905,106.23776059708881,,https://www.openstreetmap.org/way/1208021771,,,False,False,null,,,,,20,45,90,category_default,,11.00954905,106.23776059708881,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1208653375,usable,Nhà thờ Giáo xứ Gò Xoài,An Giang,temple,lịch sử|tâm linh|văn hóa,,unknown,10.132574850000001,105.00734660877654,,https://www.openstreetmap.org/way/1208653375,,,False,False,null,,,,,20,45,90,category_default,,10.132574850000001,105.00734660877654,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1208690134,usable,Loving Vegan,Đà Nẵng,restaurant,trong nhà|ẩm thực,,unknown,16.05385735,108.24453,https://www.facebook.com/LovingVeganRestaurant/,https://www.openstreetmap.org/way/1208690134,,Mo-Su 09:00-21:00,True,True,"[[[540,1260]],[[540,1260]],[[540,1260]],[[540,1260]],[[540,1260]],[[540,1260]],[[540,1260]]]",,,,,45,60,90,category_default,,16.05385735,108.24453,10,osm_area_representative_point_not_entrance,False,True,True,,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1208694835,usable,Nhà thờ Nguyễn Duy Khang,Hồ Chí Minh,temple,lịch sử|tâm linh|văn hóa,,unknown,10.7991886,106.70993315,,https://www.openstreetmap.org/way/1208694835,,,False,False,null,,,,,20,45,90,category_default,,10.7991886,106.70993315,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1209246880,usable,Đình Thần Nguyễn Trung Trực,An Giang,temple,lịch sử|tâm linh|văn hóa,,unknown,10.12141655,105.01211113222456,,https://www.openstreetmap.org/way/1209246880,,,False,False,null,,,,,20,45,90,category_default,,10.12141655,105.01211113222456,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1209246901,usable,Chùa Sóc Xoài,An Giang,temple,lịch sử|tâm linh|văn hóa,,unknown,10.12529065,105.01202768540438,,https://www.openstreetmap.org/way/1209246901,,,False,False,null,,,,,20,45,90,category_default,,10.12529065,105.01202768540438,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1209671828,usable,Đình Phú Lâm,Hồ Chí Minh,temple,lịch sử|tâm linh|văn hóa,,unknown,10.7530641,106.64129419879671,,https://www.openstreetmap.org/way/1209671828,,,False,False,null,,,,,20,45,90,category_default,,10.7530641,106.64129419879671,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1209795107,usable,Chùa Phước Long,Hồ Chí Minh,temple,lịch sử|tâm linh|văn hóa,,unknown,10.7499688,106.64102679350106,,https://www.openstreetmap.org/way/1209795107,,,False,False,null,,,,,20,45,90,category_default,,10.7499688,106.64102679350106,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1209822359,usable,Công viên - Bãi xe ngầm Mễ Trì Hạ,Hà Nội,park,gia đình|ngoài trời|thiên nhiên|thư giãn,,unknown,21.0139622,105.78162670975962,,https://www.openstreetmap.org/way/1209822359,,,False,False,null,,,,,30,60,120,category_default,,21.0139622,105.78162670975962,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1209822363,usable,Garden Coffee,Hà Nội,cafe,thư giãn|ẩm thực,,unknown,21.013945300000003,105.78198318961938,,https://www.openstreetmap.org/way/1209822363,,,False,False,null,,,,,20,30,60,category_default,,21.013945300000003,105.78198318961938,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1209944970,usable,Nhà thờ Giáo họ Cô Tô,Quảng Ninh,temple,lịch sử|tâm linh|văn hóa,,unknown,20.96800355,107.76743176258776,,https://www.openstreetmap.org/way/1209944970,,,False,False,null,,,,,20,45,90,category_default,,20.96800355,107.76743176258776,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1209974487,usable,Tịnh xá Ngọc Hòa,Hồ Chí Minh,temple,lịch sử|tâm linh|văn hóa,,unknown,10.755045299999999,106.63305518882804,,https://www.openstreetmap.org/way/1209974487,,,False,False,null,,,,,20,45,90,category_default,,10.755045299999999,106.63305518882804,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1210064002,usable,Đình Đôn Thuận,Tây Ninh,temple,lịch sử|tâm linh|văn hóa,,unknown,11.14867215,106.42851379999999,,https://www.openstreetmap.org/way/1210064002,,,False,False,null,,,,,20,45,90,category_default,,11.14867215,106.42851379999999,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1210064003,usable,Đình Trung Phước Trạch,Tây Ninh,temple,lịch sử|tâm linh|văn hóa,,unknown,11.12555975,106.23831985,,https://www.openstreetmap.org/way/1210064003,,,False,False,null,,,,,20,45,90,category_default,,11.12555975,106.23831985,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1210064004,usable,Đình thần Phước Hội,Tây Ninh,temple,lịch sử|tâm linh|văn hóa,,unknown,11.37708995,106.218762,,https://www.openstreetmap.org/way/1210064004,,,False,False,null,,,,,20,45,90,category_default,,11.37708995,106.218762,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1210064005,usable,Đình Trung Trí Bình,Tây Ninh,temple,lịch sử|tâm linh|văn hóa,,unknown,11.3106624,106.0091727,,https://www.openstreetmap.org/way/1210064005,,,False,False,null,,,,,20,45,90,category_default,,11.3106624,106.0091727,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1210064006,usable,Đình Hòa Hội,Tây Ninh,temple,lịch sử|tâm linh|văn hóa,,unknown,11.3081202,105.98543989710008,,https://www.openstreetmap.org/way/1210064006,,,False,False,null,,,,,20,45,90,category_default,,11.3081202,105.98543989710008,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1210064007,usable,Đình Trung Long Giang,Tây Ninh,temple,lịch sử|tâm linh|văn hóa,,unknown,11.14432425,106.12666705000001,,https://www.openstreetmap.org/way/1210064007,,,False,False,null,,,,,20,45,90,category_default,,11.14432425,106.12666705000001,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1210064008,usable,Đình Long Thuận,Tây Ninh,temple,lịch sử|tâm linh|văn hóa,,unknown,11.12899425,106.1284368,,https://www.openstreetmap.org/way/1210064008,,,False,False,null,,,,,20,45,90,category_default,,11.12899425,106.1284368,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1210064009,usable,Đình Trung Long Khánh,Tây Ninh,temple,lịch sử|tâm linh|văn hóa,,unknown,11.13660715,106.12363954711391,,https://www.openstreetmap.org/way/1210064009,,,False,False,null,,,,,20,45,90,category_default,,11.13660715,106.12363954711391,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1210064010,usable,Đình Long Chữ,Tây Ninh,temple,lịch sử|tâm linh|văn hóa,,unknown,11.16900545,106.12143115,,https://www.openstreetmap.org/way/1210064010,,,False,False,null,,,,,20,45,90,category_default,,11.16900545,106.12143115,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1210064011,usable,Đình An Hòa,Tây Ninh,temple,lịch sử|tâm linh|văn hóa,,unknown,11.0256296,106.33779930355735,,https://www.openstreetmap.org/way/1210064011,,,False,False,null,,,,,20,45,90,category_default,,11.0256296,106.33779930355735,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1210064012,usable,Đình thần Lộc Hưng,Tây Ninh,temple,lịch sử|tâm linh|văn hóa,,unknown,11.0720667,106.38332275041606,,https://www.openstreetmap.org/way/1210064012,,,False,False,null,,,,,20,45,90,category_default,,11.0720667,106.38332275041606,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1210064013,usable,Đình Thanh Phước,Tây Ninh,temple,lịch sử|tâm linh|văn hóa,,unknown,11.0801176,106.26567386886309,,https://www.openstreetmap.org/way/1210064013,,,False,False,null,,,,,20,45,90,category_default,,11.0801176,106.26567386886309,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1210064014,usable,Đình Trung Gia Bình,Tây Ninh,temple,lịch sử|tâm linh|văn hóa,,unknown,11.05696995,106.3237101802859,,https://www.openstreetmap.org/way/1210064014,,,False,False,null,,,,,20,45,90,category_default,,11.05696995,106.3237101802859,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1210064015,usable,Đình Phước Hiệp,Tây Ninh,temple,lịch sử|tâm linh|văn hóa,,unknown,11.063425500000001,106.33297200125266,,https://www.openstreetmap.org/way/1210064015,,,False,False,null,,,,,20,45,90,category_default,,11.063425500000001,106.33297200125266,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1210064016,usable,Đình Phước Đông,Tây Ninh,temple,lịch sử|tâm linh|văn hóa,,unknown,10.489260550000001,106.62409057562911,,https://www.openstreetmap.org/way/1210064016,,,False,False,null,,,,,20,45,90,category_default,,10.489260550000001,106.62409057562911,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:1210064017,usable,Đình Vạn Phước,Tây Ninh,temple,lịch sử|tâm linh|văn hóa,,unknown,10.5466974,106.59606852615727,,https://www.openstreetmap.org/way/1210064017,,,False,False,null,,,,,20,45,90,category_default,,10.5466974,106.59606852615727,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
