poi_id,short_minutes,typical_minutes,long_minutes,method,observation_id,verified_at
osm:node:5485724273,45,60,90,category_default,,
osm:node:5485732122,20,30,60,category_default,,
osm:node:5485733700,20,30,60,category_default,,
osm:node:5485735851,20,30,60,category_default,,
osm:node:5485739806,45,60,90,category_default,,
osm:node:5485739807,45,60,90,category_default,,
osm:node:5485740783,45,60,90,category_default,,
osm:node:5485756823,45,60,90,category_default,,
osm:node:5485756832,20,30,60,category_default,,
osm:node:5485760263,45,60,90,category_default,,
osm:node:5485760264,45,60,90,category_default,,
osm:node:5485766230,45,60,90,category_default,,
osm:node:5485766418,45,60,90,category_default,,
osm:node:5485768199,45,60,90,category_default,,
osm:node:5485771446,45,60,90,category_default,,
osm:node:5485772100,45,60,90,category_default,,
osm:node:5485777635,45,60,90,category_default,,
osm:node:5485777714,45,60,90,category_default,,
osm:node:5485779171,45,60,90,category_default,,
osm:node:5485779295,20,30,60,category_default,,
osm:node:5485779587,45,60,90,category_default,,
osm:node:5485779590,45,60,90,category_default,,
osm:node:5485779646,45,60,90,category_default,,
osm:node:5485779798,45,60,90,category_default,,
osm:node:5485781399,45,60,90,category_default,,
osm:node:5485788108,45,60,90,category_default,,
osm:node:5485791236,20,30,60,category_default,,
osm:node:5485791237,20,30,60,category_default,,
osm:node:5485791896,45,60,90,category_default,,
osm:node:5485794302,45,60,90,category_default,,
osm:node:5485795483,45,60,90,category_default,,
osm:node:5485795813,45,60,90,category_default,,
osm:node:5485795886,45,60,90,category_default,,
osm:node:5485796749,45,60,90,category_default,,
osm:node:5485802345,45,60,90,category_default,,
osm:node:5485803769,45,60,90,category_default,,
osm:node:5485807457,45,60,90,category_default,,
osm:node:5485808073,45,60,90,category_default,,
osm:node:5485810344,20,30,60,category_default,,
osm:node:5485810348,45,60,90,category_default,,
osm:node:5485810349,45,60,90,category_default,,
osm:node:5485810350,45,60,90,category_default,,
osm:node:5485825576,20,30,60,category_default,,
osm:node:5485825582,45,60,90,category_default,,
osm:node:5485832236,20,30,60,category_default,,
osm:node:5485841639,45,60,90,category_default,,
osm:node:5485842830,45,60,90,category_default,,
osm:node:5485844195,20,30,60,category_default,,
osm:node:5485848998,45,60,90,category_default,,
osm:node:5485850655,20,30,60,category_default,,
osm:node:5485850796,45,60,90,category_default,,
osm:node:5485852162,20,30,60,category_default,,
osm:node:5485858161,45,60,90,category_default,,
osm:node:5485862923,45,60,90,category_default,,
osm:node:5485868225,45,60,90,category_default,,
osm:node:5485869058,20,30,60,category_default,,
osm:node:5485869374,20,30,60,category_default,,
osm:node:5485871410,45,60,90,category_default,,
osm:node:5485871780,20,30,60,category_default,,
osm:node:5485874465,45,60,90,category_default,,
osm:node:5485875291,20,30,60,category_default,,
osm:node:5485877092,20,30,60,category_default,,
osm:node:5485879965,45,60,90,category_default,,
osm:node:5486075337,45,60,90,category_default,,
osm:node:5486606622,45,60,90,category_default,,
osm:node:5487860421,45,60,90,category_default,,
osm:node:5489944413,20,30,60,category_default,,
osm:node:5490223222,45,60,90,category_default,,
osm:node:5490298321,45,60,90,category_default,,
osm:node:5491050400,45,60,90,category_default,,
osm:node:5491060637,45,60,90,category_default,,
osm:node:5491288621,45,60,90,category_default,,
osm:node:5492615625,45,60,90,category_default,,
osm:node:5498983329,45,60,90,category_default,,
osm:node:5504330621,45,60,90,category_default,,
osm:node:5510010523,45,60,90,category_default,,
osm:node:5512829423,45,60,90,category_default,,
osm:node:5518348822,45,60,90,category_default,,
osm:node:5535172928,45,60,90,category_default,,
osm:node:5539359023,45,60,90,category_default,,
osm:node:5539964821,45,60,90,category_default,,
osm:node:5541768485,20,30,60,category_default,,
osm:node:5542149321,20,30,60,category_default,,
osm:node:5555933421,20,30,60,category_default,,
osm:node:5558491521,45,60,90,category_default,,
osm:node:5564179948,45,60,90,category_default,,
osm:node:5570585621,20,30,60,category_default,,
osm:node:5570949320,45,60,90,category_default,,
osm:node:5576733921,20,30,60,category_default,,
osm:node:5579667221,45,60,90,category_default,,
osm:node:5582157521,45,60,90,category_default,,
osm:node:5583714422,20,30,60,category_default,,
osm:node:5592076021,20,30,60,category_default,,
osm:node:5595997721,45,60,90,category_default,,
osm:node:5600384026,20,30,60,category_default,,
osm:node:5600384027,20,30,60,category_default,,
osm:node:5600384028,20,30,60,category_default,,
osm:node:5600384029,20,30,60,category_default,,
osm:node:5602029922,45,60,90,category_default,,
osm:node:5604576821,45,60,90,category_default,,
osm:node:5609443523,45,60,90,category_default,,
osm:node:5611617221,20,30,60,category_default,,
osm:node:5613322622,45,60,90,category_default,,
osm:node:5613512523,45,60,90,category_default,,
osm:node:5614494624,45,60,90,category_default,,
osm:node:5616462621,45,60,90,category_default,,
osm:node:5617113056,20,30,60,category_default,,
osm:node:5621040322,20,30,60,category_default,,
osm:node:5621040324,45,60,90,category_default,,
osm:node:5623291946,45,60,90,category_default,,
osm:node:5628078922,20,30,60,category_default,,
osm:node:5633972331,20,30,60,category_default,,
osm:node:5640067721,45,60,90,category_default,,
osm:node:5648757522,20,30,60,category_default,,
osm:node:5652771521,20,30,60,category_default,,
osm:node:5658315323,45,60,90,category_default,,
osm:node:5659806722,45,60,90,category_default,,
osm:node:5660941448,20,30,60,category_default,,
osm:node:5662831628,20,30,60,category_default,,
osm:node:5662869723,45,60,90,category_default,,
osm:node:5662890235,45,60,90,category_default,,
osm:node:5662897536,20,30,60,category_default,,
osm:node:5662912593,20,30,60,category_default,,
osm:node:5662972421,45,60,90,category_default,,
osm:node:5665302953,20,30,60,category_default,,
osm:node:5665302954,20,30,60,category_default,,
osm:node:5665320721,45,60,90,category_default,,
osm:node:5665324625,20,30,60,category_default,,
osm:node:5668274822,20,30,60,category_default,,
osm:node:5668285923,20,30,60,category_default,,
osm:node:5668291323,45,60,90,category_default,,
osm:node:5668292522,45,60,90,category_default,,
osm:node:5672798426,20,30,60,category_default,,
osm:node:5672798427,45,60,90,category_default,,
osm:node:5672801721,45,60,90,category_default,,
osm:node:5674096905,45,60,90,category_default,,
osm:node:5674096907,45,60,90,category_default,,
osm:node:5674096909,20,30,60,category_default,,
osm:node:5677701323,20,30,60,category_default,,
osm:node:5678663421,45,60,90,category_default,,
osm:node:5678846121,45,60,90,category_default,,
osm:node:5679069421,45,60,90,category_default,,
osm:node:5679236108,45,60,90,category_default,,
osm:node:5680772376,45,60,90,category_default,,
osm:node:5684863921,45,60,90,category_default,,
osm:node:5696687927,45,60,90,category_default,,
osm:node:5698458607,45,60,90,category_default,,
osm:node:5698458608,45,60,90,category_default,,
osm:node:5699718559,45,60,90,category_default,,
osm:node:5699726168,45,60,90,category_default,,
osm:node:5719446321,20,30,60,category_default,,
osm:node:5719880925,45,60,90,category_default,,
osm:node:5726345965,20,30,60,category_default,,
osm:node:5729394302,20,30,60,category_default,,
osm:node:5751409631,45,60,90,category_default,,
osm:node:5753700123,45,60,90,category_default,,
osm:node:5757794021,20,30,60,category_default,,
osm:node:5758797421,45,60,90,category_default,,
osm:node:5760494421,45,60,90,category_default,,
osm:node:5761335023,20,30,60,category_default,,
osm:node:5781047753,45,60,90,category_default,,
osm:node:5791597253,45,60,90,category_default,,
osm:node:5791814653,45,60,90,category_default,,
osm:node:5791962853,45,60,90,category_default,,
osm:node:5793917955,45,60,90,category_default,,
osm:node:5795904835,45,60,90,category_default,,
osm:node:5796473953,45,60,90,category_default,,
osm:node:5798643153,45,60,90,category_default,,
osm:node:5804107053,45,60,90,category_default,,
osm:node:5804674553,45,60,90,category_default,,
osm:node:5809954055,20,30,60,category_default,,
osm:node:5810353653,45,60,90,category_default,,
osm:node:5811814156,45,60,90,category_default,,
osm:node:5822647453,45,60,90,category_default,,
osm:node:5826775185,45,60,90,category_default,,
osm:node:5838270900,20,30,60,category_default,,
osm:node:5842314385,45,60,90,category_default,,
osm:node:5850967685,45,60,90,category_default,,
osm:node:5855279285,45,60,90,category_default,,
osm:node:5859449689,20,30,60,category_default,,
osm:node:5864570785,45,60,90,category_default,,
osm:node:5865968590,20,30,60,category_default,,
osm:node:5870096885,45,60,90,category_default,,
osm:node:5878061588,20,30,60,category_default,,
osm:node:5880291585,45,60,90,category_default,,
osm:node:5892138785,45,60,90,category_default,,
osm:node:5898266285,45,60,90,category_default,,
osm:node:5899363276,60,120,240,category_default,,
osm:node:5899363279,60,120,240,category_default,,
osm:node:5901161285,45,60,90,category_default,,
osm:node:5911447385,45,60,90,category_default,,
osm:node:5913097285,20,30,60,category_default,,
osm:node:5913221638,20,30,60,category_default,,
osm:node:5915365601,20,30,60,category_default,,
osm:node:5920056999,20,30,60,category_default,,
osm:node:5920067081,20,30,60,category_default,,
osm:node:5920089202,20,30,60,category_default,,
osm:node:5920327386,45,60,90,category_default,,
osm:node:5920353327,45,60,90,category_default,,
osm:node:5921911585,20,30,60,category_default,,
osm:node:5922537305,20,30,60,category_default,,
osm:node:5923288385,45,60,90,category_default,,
osm:node:5942228486,45,60,90,category_default,,
osm:node:5942230789,45,60,90,category_default,,
osm:node:5942412285,45,60,90,category_default,,
osm:node:5942463385,45,60,90,category_default,,
osm:node:5947469388,45,60,90,category_default,,
osm:node:5947469389,45,60,90,category_default,,
osm:node:5947469391,45,60,90,category_default,,
osm:node:5947469393,45,60,90,category_default,,
osm:node:5947469394,45,60,90,category_default,,
osm:node:5947493985,45,60,90,category_default,,
osm:node:5947905986,45,60,90,category_default,,
osm:node:5948536485,45,60,90,category_default,,
osm:node:5948634786,45,60,90,category_default,,
osm:node:5964310288,45,60,90,category_default,,
osm:node:5965444342,45,60,90,category_default,,
osm:node:5966485585,45,60,90,category_default,,
osm:node:5977538086,45,60,90,category_default,,
osm:node:5977814886,20,30,60,category_default,,
osm:node:5977978686,45,60,90,category_default,,
osm:node:5978084714,45,60,90,category_default,,
osm:node:5983039285,45,60,90,category_default,,
osm:node:5983124785,45,60,90,category_default,,
osm:node:5985205286,45,60,90,category_default,,
osm:node:5987797085,20,30,60,category_default,,
osm:node:5989958289,20,30,60,category_default,,
osm:node:5993039994,45,60,90,category_default,,
osm:node:5998097585,45,60,90,category_default,,
osm:node:6001904585,45,60,90,category_default,,
osm:node:6004448485,20,30,60,category_default,,
osm:node:6009487787,20,30,60,category_default,,
osm:node:6009497185,20,30,60,category_default,,
osm:node:6012884346,45,60,90,category_default,,
osm:node:6024401286,20,30,60,category_default,,
osm:node:6027206187,20,30,60,category_default,,
osm:node:6034005613,45,60,90,category_default,,
osm:node:6035928576,45,60,90,category_default,,
osm:node:6036359888,45,60,90,category_default,,
osm:node:6036440285,45,60,90,category_default,,
osm:node:6046203687,45,60,90,category_default,,
osm:node:6046688530,20,30,60,category_default,,
osm:node:6049078889,20,30,60,category_default,,
osm:node:6049079085,45,60,90,category_default,,
osm:node:6049182299,45,60,90,category_default,,
osm:node:6052877571,60,120,240,category_default,,
osm:node:6053037215,45,60,90,category_default,,
osm:node:6068375687,45,60,90,category_default,,
osm:node:6079848286,45,60,90,category_default,,
osm:node:6087404571,45,60,90,category_default,,
osm:node:6087404572,20,30,60,category_default,,
osm:node:6089314164,45,60,90,category_default,,
osm:node:6094494886,45,60,90,category_default,,
osm:node:6108930789,20,30,60,category_default,,
osm:node:6108930790,45,60,90,category_default,,
osm:node:6108958605,20,30,60,category_default,,
osm:node:6108958606,20,30,60,category_default,,
osm:node:6108965845,20,30,60,category_default,,
osm:node:6109158033,45,60,90,category_default,,
osm:node:6109163975,20,30,60,category_default,,
osm:node:6109275899,45,60,90,category_default,,
osm:node:6109480851,45,60,90,category_default,,
osm:node:6109480872,45,60,90,category_default,,
osm:node:6112241785,20,30,60,category_default,,
osm:node:6114429391,45,60,90,category_default,,
osm:node:6120622785,45,60,90,category_default,,
osm:node:6127555185,45,60,90,category_default,,
osm:node:6133794785,45,60,90,category_default,,
osm:node:6133949185,20,30,60,category_default,,
osm:node:6136355785,45,60,90,category_default,,
osm:node:6139814449,20,30,60,category_default,,
osm:node:6142520285,45,60,90,category_default,,
osm:node:6146935685,45,60,90,category_default,,
osm:node:6146988786,20,30,60,category_default,,
osm:node:6147088185,45,60,90,category_default,,
osm:node:6149039485,20,30,60,category_default,,
osm:node:6149560185,20,30,60,category_default,,
osm:node:6151185387,45,60,90,category_default,,
osm:node:6151186386,45,60,90,category_default,,
osm:node:6151202685,45,60,90,category_default,,
osm:node:6151202686,45,60,90,category_default,,
osm:node:6152585585,45,60,90,category_default,,
osm:node:6152595285,45,60,90,category_default,,
osm:node:6152597685,45,60,90,category_default,,
osm:node:6152603585,45,60,90,category_default,,
osm:node:6152615685,45,60,90,category_default,,
osm:node:6152620185,45,60,90,category_default,,
osm:node:6152679485,45,60,90,category_default,,
osm:node:6152681085,45,60,90,category_default,,
osm:node:6152685685,45,60,90,category_default,,
osm:node:6152690985,20,30,60,category_default,,
osm:node:6152809585,45,60,90,category_default,,
osm:node:6152907486,45,60,90,category_default,,
osm:node:6155720189,45,60,90,category_default,,
osm:node:6158174786,45,60,90,category_default,,
osm:node:6161201219,20,30,60,category_default,,
osm:node:6161201220,45,60,90,category_default,,
osm:node:6162359986,45,60,90,category_default,,
osm:node:6162869585,20,30,60,category_default,,
osm:node:6169695785,45,60,90,category_default,,
osm:node:6172518285,45,60,90,category_default,,
osm:node:6174044986,45,60,90,category_default,,
osm:node:6176851685,45,60,90,category_default,,
osm:node:6176888285,45,60,90,category_default,,
osm:node:6178444203,45,60,90,category_default,,
osm:node:6187320293,45,60,90,category_default,,
osm:node:6187334685,45,60,90,category_default,,
osm:node:6187668489,45,60,90,category_default,,
osm:node:6187831686,45,60,90,category_default,,
osm:node:6188987458,20,30,60,category_default,,
osm:node:6191887885,45,60,90,category_default,,
osm:node:6192163686,45,60,90,category_default,,
osm:node:6195187685,20,30,60,category_default,,
osm:node:6207082656,45,60,90,category_default,,
osm:node:6209227285,45,60,90,category_default,,
osm:node:6209501185,45,60,90,category_default,,
osm:node:6212367385,45,60,90,category_default,,
osm:node:6219918385,20,30,60,category_default,,
osm:node:6224015609,45,60,90,category_default,,
osm:node:6224180286,20,30,60,category_default,,
osm:node:6228818585,45,60,90,category_default,,
osm:node:6235477385,20,30,60,category_default,,
osm:node:6237489387,45,60,90,category_default,,
osm:node:6244230085,20,30,60,category_default,,
osm:node:6244257285,20,30,60,category_default,,
osm:node:6251697585,45,60,90,category_default,,
osm:node:6255746085,45,60,90,category_default,,
osm:node:6257200887,45,60,90,category_default,,
osm:node:6259384087,45,60,90,category_default,,
osm:node:6269089078,45,60,90,category_default,,
osm:node:6276364585,45,60,90,category_default,,
osm:node:6280152385,45,60,90,category_default,,
osm:node:6288275185,45,60,90,category_default,,
osm:node:6290450885,45,60,90,category_default,,
osm:node:6297025485,45,60,90,category_default,,
osm:node:6298416099,20,30,60,category_default,,
osm:node:6304938185,20,30,60,category_default,,
osm:node:6307228385,45,60,90,category_default,,
osm:node:6310334885,20,30,60,category_default,,
osm:node:6310610390,45,60,90,category_default,,
osm:node:6313622387,45,60,90,category_default,,
osm:node:6317648886,45,60,90,category_default,,
osm:node:6324767985,45,60,90,category_default,,
osm:node:6324812247,45,60,90,category_default,,
osm:node:6325568188,45,60,90,category_default,,
osm:node:6326715286,45,60,90,category_default,,
osm:node:6326716386,45,60,90,category_default,,
osm:node:6328318486,20,30,60,category_default,,
osm:node:6334894587,20,30,60,category_default,,
osm:node:6335523385,45,60,90,category_default,,
osm:node:6337147973,20,30,60,category_default,,
osm:node:6337147976,45,60,90,category_default,,
osm:node:6341340536,20,30,60,category_default,,
osm:node:6342469227,45,60,90,category_default,,
osm:node:6346505980,45,60,90,category_default,,
osm:node:6348009201,20,30,60,category_default,,
osm:node:6348014013,45,60,90,category_default,,
osm:node:6348025536,20,30,60,category_default,,
osm:node:6348025566,20,30,60,category_default,,
osm:node:6348033625,45,60,90,category_default,,
osm:node:6348643089,45,60,90,category_default,,
osm:node:6348643186,45,60,90,category_default,,
osm:node:6350067907,45,60,90,category_default,,
osm:node:6354097485,45,60,90,category_default,,
osm:node:6356358445,45,60,90,category_default,,
osm:node:6357894213,45,60,90,category_default,,
osm:node:6357894214,45,60,90,category_default,,
osm:node:6361078788,45,60,90,category_default,,
osm:node:6361078887,20,30,60,category_default,,
osm:node:6362798786,45,60,90,category_default,,
osm:node:6363596370,45,60,90,category_default,,
osm:node:6363671560,45,60,90,category_default,,
osm:node:6370513486,45,60,90,category_default,,
osm:node:6378039485,45,60,90,category_default,,
osm:node:6380485085,45,60,90,category_default,,
osm:node:6384815908,20,30,60,category_default,,
osm:node:6385048425,45,60,90,category_default,,
osm:node:6385048454,20,30,60,category_default,,
osm:node:6388438486,20,30,60,category_default,,
osm:node:6388936746,20,30,60,category_default,,
osm:node:6388936779,20,30,60,category_default,,
osm:node:6393783189,20,30,60,category_default,,
osm:node:6393817286,20,30,60,category_default,,
osm:node:6400809288,20,30,60,category_default,,
osm:node:6402570088,45,60,90,category_default,,
osm:node:6402581586,45,60,90,category_default,,
osm:node:6402581685,20,30,60,category_default,,
osm:node:6413826385,45,60,90,category_default,,
osm:node:6413902290,45,60,90,category_default,,
osm:node:6418785294,45,60,90,category_default,,
osm:node:6418870085,45,60,90,category_default,,
osm:node:6419220950,45,60,90,category_default,,
osm:node:6422678433,30,60,90,category_default,,
osm:node:6422686392,20,30,60,category_default,,
osm:node:6422973404,45,60,90,category_default,,
osm:node:6424773086,20,30,60,category_default,,
osm:node:6425005085,45,60,90,category_default,,
osm:node:6429760086,20,30,60,category_default,,
osm:node:6429800386,20,30,60,category_default,,
osm:node:6429921485,45,60,90,category_default,,
osm:node:6432124485,45,60,90,category_default,,
osm:node:6432302585,45,60,90,category_default,,
osm:node:6432355685,20,30,60,category_default,,
osm:node:6433573987,20,30,60,category_default,,
osm:node:6438151686,20,30,60,category_default,,
osm:node:6440125286,20,30,60,category_default,,
osm:node:6442982885,45,60,90,category_default,,
osm:node:6448940987,45,60,90,category_default,,
osm:node:6462514385,45,60,90,category_default,,
osm:node:6466304585,45,60,90,category_default,,
osm:node:6466509649,45,60,90,category_default,,
osm:node:6466624059,20,30,60,category_default,,
osm:node:6469566385,45,60,90,category_default,,
osm:node:6477774987,45,60,90,category_default,,
osm:node:6479964400,45,60,90,category_default,,
osm:node:6480695787,20,30,60,category_default,,
osm:node:6480695791,20,30,60,category_default,,
osm:node:6480762785,20,30,60,category_default,,
osm:node:6480933285,45,60,90,category_default,,
osm:node:6483119385,45,60,90,category_default,,
osm:node:6483231385,45,60,90,category_default,,
osm:node:6483376386,20,30,60,category_default,,
osm:node:6488009486,45,60,90,category_default,,
osm:node:6490182686,20,30,60,category_default,,
osm:node:6491366585,45,60,90,category_default,,
osm:node:6495167985,20,30,60,category_default,,
osm:node:6496942485,45,60,90,category_default,,
osm:node:6505293885,20,30,60,category_default,,
osm:node:6510504586,20,30,60,category_default,,
osm:node:6515867786,45,60,90,category_default,,
osm:node:6517510885,20,30,60,category_default,,
osm:node:6518159595,45,60,90,category_default,,
osm:node:6518159596,45,60,90,category_default,,
osm:node:6518159608,45,60,90,category_default,,
osm:node:6518899995,45,60,90,category_default,,
osm:node:6520610586,20,30,60,category_default,,
osm:node:6520653785,45,60,90,category_default,,
osm:node:6520665188,45,60,90,category_default,,
osm:node:6520986631,20,30,60,category_default,,
osm:node:6521208886,20,30,60,category_default,,
osm:node:6524311185,45,60,90,category_default,,
osm:node:6524320292,45,60,90,category_default,,
osm:node:6525009326,45,60,90,category_default,,
osm:node:6525781986,45,60,90,category_default,,
osm:node:6528451118,20,30,60,category_default,,
osm:node:6531739087,20,30,60,category_default,,
osm:node:6533686688,20,30,60,category_default,,
osm:node:6533893985,45,60,90,category_default,,
osm:node:6533979925,45,60,90,category_default,,
osm:node:6533984893,20,30,60,category_default,,
osm:node:6544086586,45,60,90,category_default,,
osm:node:6544417155,20,30,60,category_default,,
osm:node:6546414571,45,60,90,category_default,,
osm:node:6551006685,45,60,90,category_default,,
osm:node:6551069588,45,60,90,category_default,,
osm:node:6553580441,20,30,60,category_default,,
osm:node:6560957861,20,30,60,category_default,,
osm:node:6561157585,45,60,90,category_default,,
osm:node:6561782799,45,60,90,category_default,,
osm:node:6562291992,45,60,90,category_default,,
osm:node:6563400562,20,30,60,category_default,,
osm:node:6563961976,20,30,60,category_default,,
osm:node:6570954851,20,30,60,category_default,,
osm:node:6572623644,45,60,90,category_default,,
osm:node:6579701787,45,60,90,category_default,,
osm:node:6581613985,45,60,90,category_default,,
osm:node:6594176685,45,60,90,category_default,,
osm:node:6600726754,20,30,60,category_default,,
osm:node:6600726758,45,60,90,category_default,,
osm:node:6600935365,20,30,60,category_default,,
osm:node:6602466805,45,60,90,category_default,,
osm:node:6602470279,20,30,60,category_default,,
osm:node:6602476516,45,60,90,category_default,,
osm:node:6602483403,45,60,90,category_default,,
osm:node:6602487652,45,60,90,category_default,,
osm:node:6602491457,45,60,90,category_default,,
osm:node:6602496036,45,60,90,category_default,,
osm:node:6603275733,45,60,90,category_default,,
osm:node:6603990855,20,30,60,category_default,,
osm:node:6605676242,20,30,60,category_default,,
osm:node:6606142441,45,60,90,category_default,,
osm:node:6609648487,45,60,90,category_default,,
osm:node:6609648488,45,60,90,category_default,,
osm:node:6609660791,20,30,60,category_default,,
osm:node:6610502429,45,60,90,category_default,,
osm:node:6610625866,20,30,60,category_default,,
osm:node:6611456185,45,60,90,category_default,,
osm:node:6611606687,45,60,90,category_default,,
osm:node:6611696185,45,60,90,category_default,,
osm:node:6616671217,45,60,90,category_default,,
osm:node:6616774268,45,60,90,category_default,,
osm:node:6616850170,20,30,60,category_default,,
osm:node:6617189371,45,60,90,category_default,,
osm:node:6617387576,20,30,60,category_default,,
osm:node:6617783881,20,30,60,category_default,,
osm:node:6621163197,20,30,60,category_default,,
osm:node:6628638085,45,60,90,category_default,,
osm:node:6631591487,45,60,90,category_default,,
osm:node:6631654131,20,30,60,category_default,,
osm:node:6632062624,20,30,60,category_default,,
osm:node:6634628886,20,30,60,category_default,,
osm:node:6634700021,20,30,60,category_default,,
osm:node:6634800266,45,60,90,category_default,,
osm:node:6638267047,45,60,90,category_default,,
osm:node:6638909104,20,30,60,category_default,,
osm:node:6640326787,45,60,90,category_default,,
osm:node:6640901648,45,60,90,category_default,,
osm:node:6640913832,45,60,90,category_default,,
osm:node:6641719844,20,30,60,category_default,,
osm:node:6643877703,20,30,60,category_default,,
osm:node:6644038282,20,30,60,category_default,,
osm:node:6651901849,20,30,60,category_default,,
osm:node:6652587509,45,60,90,category_default,,
osm:node:6652587510,45,60,90,category_default,,
osm:node:6656456339,45,60,90,category_default,,
osm:node:6657842582,20,30,60,category_default,,
osm:node:6658017286,45,60,90,category_default,,
osm:node:6658026112,45,60,90,category_default,,
osm:node:6658873504,45,60,90,category_default,,
osm:node:6658873511,45,60,90,category_default,,
osm:node:6670499436,20,30,60,category_default,,
osm:node:6670760408,20,30,60,category_default,,
osm:node:6675647538,45,60,90,category_default,,
osm:node:6678249499,20,30,60,category_default,,
osm:node:6679611341,20,30,60,category_default,,
osm:node:6679645374,45,60,90,category_default,,
osm:node:6679685131,20,30,60,category_default,,
osm:node:6679712288,45,60,90,category_default,,
osm:node:6679881359,20,30,60,category_default,,
osm:node:6680247851,20,30,60,category_default,,
osm:node:6681015018,45,60,90,category_default,,
osm:node:6681348985,45,60,90,category_default,,
osm:node:6682508516,45,60,90,category_default,,
osm:node:6682554071,45,60,90,category_default,,
osm:node:6684647589,20,30,60,category_default,,
osm:node:6685192250,20,30,60,category_default,,
osm:node:6685404399,30,60,90,category_default,,
osm:node:6685528631,20,30,60,category_default,,
osm:node:6688119238,20,30,60,category_default,,
osm:node:6689625508,45,60,90,category_default,,
osm:node:6690139595,45,60,90,category_default,,
osm:node:6691284967,20,30,60,category_default,,
osm:node:6693830420,45,60,90,category_default,,
osm:node:6694131285,20,30,60,category_default,,
osm:node:6694170141,20,30,60,category_default,,
osm:node:6696115885,45,60,90,category_default,,
osm:node:6696115987,45,60,90,category_default,,
osm:node:6696440285,20,30,60,category_default,,
osm:node:6698271431,20,30,60,category_default,,
osm:node:6698378750,20,30,60,category_default,,
osm:node:6698378755,45,60,90,category_default,,
osm:node:6698878885,45,60,90,category_default,,
osm:node:6698890634,45,60,90,category_default,,
osm:node:6699204786,45,60,90,category_default,,
osm:node:6702180256,45,60,90,category_default,,
osm:node:6705413677,45,60,90,category_default,,
osm:node:6705528525,45,60,90,category_default,,
osm:node:6707911785,45,60,90,category_default,,
osm:node:6707981385,45,60,90,category_default,,
osm:node:6711375785,20,30,60,category_default,,
osm:node:6728910455,45,60,90,category_default,,
osm:node:6735309134,20,30,60,category_default,,
osm:node:6742138876,20,30,60,category_default,,
osm:node:6742138884,45,60,90,category_default,,
osm:node:6743235675,20,30,60,category_default,,
osm:node:6751621885,45,60,90,category_default,,
osm:node:6751770911,20,30,60,category_default,,
osm:node:6769599588,45,60,90,category_default,,
osm:node:6772235387,45,60,90,category_default,,
osm:node:6776001092,45,60,90,category_default,,
osm:node:6784112360,45,60,90,category_default,,
osm:node:6786458285,45,60,90,category_default,,
osm:node:6798156542,20,30,60,category_default,,
osm:node:6801247418,20,30,60,category_default,,
osm:node:6801285895,45,60,90,category_default,,
osm:node:6804757885,20,30,60,category_default,,
osm:node:6807367429,20,30,60,category_default,,
osm:node:6807375326,45,60,90,category_default,,
osm:node:6811824695,45,60,90,category_default,,
osm:node:6811944354,20,30,60,category_default,,
osm:node:6811944355,20,30,60,category_default,,
osm:node:6811944356,20,30,60,category_default,,
osm:node:6811944358,45,60,90,category_default,,
osm:node:6811944359,45,60,90,category_default,,
osm:node:6813391168,20,30,60,category_default,,
osm:node:6813490789,20,30,60,category_default,,
osm:node:6818210326,45,60,90,category_default,,
osm:node:6821692763,45,60,90,category_default,,
osm:node:6822174389,45,60,90,category_default,,
osm:node:6835375013,20,30,60,category_default,,
osm:node:6842653487,45,60,90,category_default,,
osm:node:6842888086,20,30,60,category_default,,
osm:node:6846162967,20,30,60,category_default,,
osm:node:6846162968,45,60,90,category_default,,
osm:node:6846162969,45,60,90,category_default,,
osm:node:6846162970,20,30,60,category_default,,
osm:node:6846162971,45,60,90,category_default,,
osm:node:6846162972,45,60,90,category_default,,
osm:node:6846224624,45,60,90,category_default,,
osm:node:6849181831,30,60,90,category_default,,
osm:node:6854811085,45,60,90,category_default,,
osm:node:6856563729,20,30,60,category_default,,
osm:node:6856563730,45,60,90,category_default,,
osm:node:6860578686,20,30,60,category_default,,
osm:node:6863053585,45,60,90,category_default,,
osm:node:6865517248,45,60,90,category_default,,
osm:node:6873081198,45,60,90,category_default,,
osm:node:6873083889,45,60,90,category_default,,
osm:node:6880982195,45,60,90,category_default,,
osm:node:6880982196,45,60,90,category_default,,
osm:node:6880982198,45,60,90,category_default,,
osm:node:6882096586,45,60,90,category_default,,
osm:node:6882889996,45,60,90,category_default,,
osm:node:6884618306,45,60,90,category_default,,
osm:node:6892599587,45,60,90,category_default,,
osm:node:6904450115,45,60,90,category_default,,
osm:node:6911218676,45,60,90,category_default,,
osm:node:6911968086,45,60,90,category_default,,
osm:node:6913191587,20,30,60,category_default,,
osm:node:6914357685,20,30,60,category_default,,
osm:node:6917372887,45,60,90,category_default,,
osm:node:6917941497,45,60,90,category_default,,
osm:node:6917941539,45,60,90,category_default,,
osm:node:6917941552,20,30,60,category_default,,
osm:node:6919278357,20,30,60,category_default,,
osm:node:6919616659,20,30,60,category_default,,
osm:node:6924038649,45,60,90,category_default,,
osm:node:6924044103,20,30,60,category_default,,
osm:node:6924044135,20,30,60,category_default,,
osm:node:6924855571,45,60,90,category_default,,
osm:node:6929060211,45,60,90,category_default,,
osm:node:6938840285,20,30,60,category_default,,
osm:node:6939015485,45,60,90,category_default,,
osm:node:6946996147,45,60,90,category_default,,
