access_id,poi_id,latitude,longitude,kind,access_minutes,verified,method,observation_id
access:1a99f8efc6933873bc169ce7,osm:way:1189163519,20.98172175,105.91352813412365,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:f64b5ff1a94d18ed2676b2a5
access:706f229c1779219b9fffc16c,osm:way:1189163524,21.000685599999997,105.97037339804709,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:51b1234e0a4f03842656fee8
access:4d2495cfe1275134aee3e3de,osm:way:1189163525,20.983617350000003,105.92110894079553,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:19cd1a9091d8c44917a6028a
access:a2d2ec99e2c3289b71e0359b,osm:way:1189319843,20.850171500000002,106.68009271553211,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:dc69bf6349965e42c2301d45
access:f08440ec2a6ce62809cca994,osm:way:1189320678,11.563952050000001,108.99943435,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:e40e49d1263ef664c2d26f9d
access:18b93a915c609d67cee7ac49,osm:way:1189320746,11.566621999999999,108.98973559965145,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:a7cb59c84bed6b7d76afa902
access:d8171d51b538c3a035c085f1,osm:way:1189321150,20.977978999999998,106.25341877701186,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:9bf8e2448b1c42f3966a4966
access:4ecceb3a09e4313e81d66c4a,osm:way:1189393345,10.6775219,105.07657355,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:35d5cb802bc8c30bdfddec21
access:048ff489296ec44bf51bc341,osm:way:1189393346,10.672957499999999,105.07751486379786,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:42bbdd719d22917c6587fa6d
access:489fd42f301d6e7b11068985,osm:way:1189409894,10.6769381,105.0731646454384,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:5824492792134c84486e25f9
access:2f92132bcb452bd1c83e714b,osm:way:118943765,10.3657428,107.08476416121582,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:934cf0fcf23625c296b8e2ae
access:87fab49cd7deba9e8123b821,osm:way:118950663,10.37668485,107.08771531462695,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:8aa4eb8b217be769f848c678
access:c9e51ec909fea31fcba23813,osm:way:1189688534,10.4973361,105.02006457864279,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:7c948f6ae209674537cde9c4
access:aff193117f241e55fee564be,osm:way:1189743735,12.53814405,107.53577479407264,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:d5d9fae3220ba2eb9d1de4a6
access:6e8db105dc1dab36a792490e,osm:way:1189797496,16.75391215,107.18951865794688,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:740436e5bf69509f95ec1b6a
access:ad8ea1c5a15c9dbb3c4ac96c,osm:way:1190725791,10.851637799999999,106.76171619673994,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:0884270ff637bd6044dee4a0
access:6c1d728210fe3c6a6fa5b04c,osm:way:1190841554,21.04477045,105.90263145816832,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:ab8679e7c16a11a1e3090f81
access:55cc63021a68b0335d4438e5,osm:way:1190946657,21.2663123,105.65517784081979,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:2ec79bbc6278687f501ff301
access:9091febb3e54a88acf11154d,osm:way:1190946659,21.2676948,105.6556290789074,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:ae4377e47abdec7c6d553646
access:633cfdeaff5e3c371e48535f,osm:way:1190946662,21.2691183,105.65192586942175,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:aa2e3d70b24570c0d3a425ab
access:b9721a33a1c49c9b006c7138,osm:way:1191966049,21.2834495,106.17810231381192,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:d5890627847c9ba8094540a8
access:1d5325e6843d62237c3013b8,osm:way:1192418437,21.15426445,105.48347939977602,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:890c265a107185c9564ac6ee
access:8f82095e58cd48e9ff19d284,osm:way:1192418438,21.1542654,105.48385545,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:52865bf01a4d23121a7d54c8
access:594b303016e80a91e7173f6a,osm:way:1192418443,21.1542406,105.4836678,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:34749789a61d1ed5666de21d
access:548f7dc74ac596c51c36b823,osm:way:1192553625,10.933135700000001,108.0949928,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:46c7325bbe0b5b3e016387bf
access:c090e47a4390b4f36c029277,osm:way:1192560669,10.92728825,108.09628144999999,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:fa95724e832179145ea0f009
access:cd723744876a40b5b2a64a16,osm:way:119276185,10.030046800000001,105.7675055973327,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:afa50e0a94c79151a6502bae
access:431a76551f05a54ade80f979,osm:way:119276473,10.0323329,105.78145717435896,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:6d9ec5e750995b674d9a7cf6
access:702da962254aae9b307b65d7,osm:way:1193057654,12.250923199999999,109.19613083404228,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:b1b34988287cdf715d6ac7a5
access:7820898b32a113301ba9cb59,osm:way:1193271461,21.1225499,105.44889383544768,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:3e5667b629d6a376a89bb0a3
access:5d32db6e0ba32af17e343d0f,osm:way:1193781063,21.139809049999997,105.50574626051989,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:d9f2f5e623bfa20fa4c6823a
access:770e65f0c9f71cdc25a5c8e6,osm:way:1193800376,21.15851355,105.47044162864621,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:9debf8b4a9f59cc9075ea564
access:9cd2c84c68370cf02a220161,osm:way:1193888990,11.25144915,107.46640277672233,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:3e7e238c7eea1cea7ddc8317
access:aa6236185ed017a0a5a44979,osm:way:1193890905,11.2792908,107.4618474629321,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:06586b342ec00416e46be8e4
access:109ce062f05eebf718d9cab9,osm:way:119409588,10.4969822,107.1703336744663,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:26e44a773f90f8e8d2b45508
access:41009792601348491035513b,osm:way:119409664,10.49914465,107.17972991710405,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:f6dae4af61aea75877d52e66
access:c880bc55f7f20e66d276d4e0,osm:way:1194208982,21.218869849999997,105.5168744,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:74a9575c83514c865483aa2a
access:aac6260d6d30863d26675b32,osm:way:1194211171,20.30587515,106.26234770517307,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:2ae95504ec9b5d98c63aea5a
access:57e0d7b3df6987f5db4de16c,osm:way:1194336118,21.1697401,105.34473984381924,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:cd5e97d0c00fbae7f365008d
access:b57a1ba8037a8a557a699fe7,osm:way:1195398460,11.229056100000001,107.44323388352352,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:f0d9f3fcfa628fef8394f95a
access:5ac773b1ee4616388380bb7d,osm:way:1195550420,20.721494399999997,107.05808807315088,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:e1553b892d22febc5f80e96c
access:f2f587387073d11e6d42c02a,osm:way:1196276577,11.2841308,107.48781972281714,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:a450ce1c26214aedcddbef58
access:3e25ae50cbaa7073bc411be7,osm:way:1196350223,20.86443245,106.66415807288466,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:9b474eea0b34fdd40868ecc3
access:fd54e39807214e9ba326b2f3,osm:way:1197139579,21.00146655,105.912122673961,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:4bcd645b2a1045315174561a
access:872e3e13257bc7d9fcdb4b66,osm:way:1197139580,21.001831799999998,105.91174708558242,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:f510b061ca204ebbffb66f4f
access:7e9600cfbcf78e26b1c6132b,osm:way:1197872545,11.441164149999999,106.38202814502465,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:386e5e47bf5652dbbd12dc70
access:a5e4a25fb23de308e41dc2ec,osm:way:1197897654,11.50576135,106.13747040228486,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:9208b2cd6d2a51ccedef2469
access:c182cfe400745b1f9136d91e,osm:way:1197972995,20.86879005,106.66571378267449,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:2c44c278ec41608b3d15c0e7
access:ab19b07d81cc0ef4902e56ac,osm:way:1198519190,11.56913985,106.87453988071061,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:5522807e39bd88ae0913e8ee
access:44d814e3e935891c19076c87,osm:way:1201121655,21.01177055,105.9044868,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:6fd98799513fa52b73e03cd9
access:3b6f08d89b6cefdde9573003,osm:way:1201583390,22.8532427,106.72810838209227,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:85b3976ada56857170825a5b
access:51eeaa7aa0d10ad4e619398c,osm:way:1201597712,13.70387415,108.07422555722661,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:5758c266d8933bb64c5d5145
access:a6c2e39022377daf75d7b0b8,osm:way:1202245901,21.1853458,105.30765612180656,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:d58b25c67e55892ccfd38825
access:7861de2b95f192290a0f8a1a,osm:way:1202801991,11.5682488,107.36885966784111,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:0637bec469675ff4a3e22a56
access:94171b41eab910cf7d2e80a7,osm:way:1202801992,11.566892549999999,107.36888805069765,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:9e7a4dc2c990422a733931dd
access:12eba818b6b5620f47843693,osm:way:1204347952,21.405776250000002,103.02479360202517,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:4e6f5c5acd8106a816714e07
access:c319a4139aae73389bab8583,osm:way:1204348013,21.4020988,103.03794884402441,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:4589e42c45a1485392308010
access:97747d4675e168ee7d08433b,osm:way:1204348096,21.3747318,103.01178201825238,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:e80f4edf775505c1358954c8
access:0306370ef51f5297fa30f74c,osm:way:1204348316,21.38211275,103.01072377342254,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:964f2fa42c697493aafe7e40
access:ec90d1dae284067c29178f70,osm:way:1204348419,21.38199735,103.00919803156282,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:3d7623c035945ffa5e66bfe2
access:121dcae42ce7faf3a9976a57,osm:way:1204348923,21.38499985,103.01115864637622,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:b6a712d4f92090da94bd97b1
access:a9e2eb2aa06b1bc1bec85b90,osm:way:1204349012,21.38610535,103.00987254409948,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:93eec3deeb3f376a85714654
access:0aeaddd8d3affc612145111a,osm:way:1204349341,21.4226753,103.00727434738984,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:8879da6adef08dcf5bcf3242
access:8762a52cc3ca2ce25ddab21f,osm:way:1204900824,16.00566835,108.26879707808354,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:83a4343e39dc3da28d4e8d6a
access:3fb74b3d76ef162d05bd906b,osm:way:1205258208,21.007880200000002,105.91142097204697,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:abe80590b06c9d2f35c3fdd1
access:18d1a84a5d8dae59b6754c4d,osm:way:1205388457,16.004283049999998,108.26434732431797,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:97306562cb5c2bc7a433f5d6
access:0b685d3c5659de777e16fe0f,osm:way:1205388470,16.00413155,108.2614605,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:60916920b2a8661dd0fe67b8
access:8e724881156e89a7b61e27a0,osm:way:1205391949,15.98422705,108.27957547539043,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:030a65921dcf66e229f471a4
access:c4e102749b2b51054580872d,osm:way:1205391950,15.970221500000001,108.2876009105862,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:be5a954113bc21637018643a
access:1d354c8b6e68ca172134c792,osm:way:1206016025,9.65749455,104.94782044986745,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:987e095050c28bff11e3e094
access:5483520b173943091b0474bb,osm:way:1206016031,9.646350850000001,104.94499986543426,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:37a8c6e98bef9bd112527cca
access:37c6887f017beb7591f3d3cb,osm:way:1206016039,9.7188512,104.9688650345926,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:60044436227b3f3073455e1a
access:d6f475240dcfc916d1480503,osm:way:1206299531,10.40763685,104.46660365932416,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:3c2a5d0d5939abaf096e08ce
access:29a60178e7bfcd0e9f47ab8b,osm:way:1206331027,20.916621,105.87447360394859,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:bc139b29da5f8441899327dd
access:83319fed4d2367f7a7acad38,osm:way:1206750070,10.282384149999999,104.77370246966342,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:f5556e6f6e476b1e4c7e6476
access:d89e2238f4b4e8b5e0d5a801,osm:way:1206750081,10.2823852,104.77330232078153,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:57a940377c2dc20f88083f33
access:db910f91d6ac9c035a45b54f,osm:way:1206750127,10.28330435,104.75734264901692,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:033b0f62d25e628b05e96593
access:8c4cd94ccb9786513f5e5438,osm:way:1206821944,10.2599612,104.8145847817358,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:746c2f51fbc87729c6f6b005
access:fbc35f7a8e2c51d75818a5cf,osm:way:1206899092,10.2583696,104.81790437551021,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:75249e34ad64f876c92b9109
access:e983051a6a9c73e1ab9ebc48,osm:way:1207058388,10.7659994,106.94795092193723,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:c4912d255a2c5d3bf67fffea
access:6f80202109ec7d8c32092ea2,osm:way:1207058389,10.765611750000001,106.94785738951762,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:a72a20ad2650e1e191337fcb
access:988ee65728af7a99f13b79f5,osm:way:1207058390,10.76524285,106.94788519230539,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:80115bbe191d7c047373fcb4
access:e72ff7e1a52014b38e2bdde9,osm:way:1207063057,21.0127919,105.8856211346465,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:db9d5e3613a48598009eb631
access:cbcd416b165c88c1a4da282b,osm:way:1207157078,21.0410891,105.90064711262772,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:818135709453678c4a8439a9
access:cf02648bc377f162fddb542d,osm:way:1207157084,21.0437249,105.89525081566862,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:5ca57e165c1deb253c654879
access:eb59ff2643f506dea7d861b6,osm:way:1207457542,10.1910384,104.92113946755293,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:4f1e8eaff9caea52a4c61999
access:8ecf31709048cc2010f918ad,osm:way:1207457561,10.186533449999999,104.92794081092393,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:38e394b3a1133d5fc05c6a24
access:14a9c11f31875e8fad0ad83a,osm:way:1207626573,10.1736857,104.94788127545549,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:e95aa7ccff3dbaf47fa1a3a1
access:6280c5c4014cc714795038c2,osm:way:1207678483,10.53737535,106.44507567651627,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:4183bb86cde6ea50d294f952
access:0f096a81399db430dbc59dba,osm:way:1207678484,10.558422,106.4337732,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:436e4f3aae9c3a54375b8b8e
access:8a549c8395634b265463bfaa,osm:way:1207798330,10.54725495,106.41774774999999,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:02de3e1a9b3a1dadc0068f20
access:96fc0d42e079b9dbdfdf8f2a,osm:way:1207798349,10.54095675,106.42136260000001,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:f00e5372e04d520b3e4256a7
access:8138daca9ed57079a7d86da2,osm:way:1207798360,10.5482971,106.38104674838888,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:2d7e62fb4e939ea795a18b66
access:9475082dd34bb3e0cd159a49,osm:way:1208006532,10.577490050000002,106.43355754585698,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:01b30a9488e36d84d1b7ba45
access:ee00f1000c525924df23f861,osm:way:1208006534,10.5627083,106.4218616,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:180e19b14ce13f124d08545f
access:e56763a1a12491c65e37e9a8,osm:way:1208021754,11.1529725,106.58874850282405,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:e69925bd96d945ccabe746a6
access:9e6ff9d127941e50d06b3cb7,osm:way:1208021755,10.70372995,106.57225228472541,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:b9439d31fd84ab6fa4fb0bf9
access:a050d22a2318ecce17f51796,osm:way:1208021756,10.6771899,106.56209235,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:0393126e08f4886e8bd2ad32
access:bf6c47e768183a4887d85978,osm:way:1208021757,10.70244295,106.55688825,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:c7d115720a7122135ff8f7a9
access:07d26b0d912b85a5ed096353,osm:way:1208021758,10.6945463,106.58287977541733,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:995b73c7a05f6cbe5d4d1d17
access:20e2fc5e258c942b9a0286b4,osm:way:1208021759,10.6838598,106.5998876825956,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:65e3dd1f23f7124765e2788f
access:1f70869efe70ab2a3118ae00,osm:way:1208021770,11.050136349999999,106.23878389999999,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:b5d224a946c97344bc9ba88d
access:590c495c662ed690e375bf8b,osm:way:1208021771,11.00954905,106.23776059708881,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:8c2548c15efd45c847eda724
access:fa4dbe72105d1d3a1108143f,osm:way:1208653375,10.132574850000001,105.00734660877654,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:545c51981d46d642c73022c6
access:3d46ade4d77cc5a49d3c7a03,osm:way:1208694835,10.7991886,106.70993315,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:f6645d697a193f7b0b74b1d2
access:eb2d38cf19242323dd5fe2e8,osm:way:1209246880,10.12141655,105.01211113222456,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:bb92c368319d1906fc8bd14e
access:8a30a2ebb2e2aad903d1f7fe,osm:way:1209246901,10.12529065,105.01202768540438,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:0f3bad38ecb77fa1a1c67250
access:9ded6a0e274e1ee32b69871f,osm:way:1209671828,10.7530641,106.64129419879671,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:7bcd96989d9c3bad3d82c4b2
access:69f81c22f96d9572b05bb5fb,osm:way:1209795107,10.7499688,106.64102679350106,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:b799b623f06920decf49c869
access:fc8de0e25805d89f648598d4,osm:way:1209822359,21.0139622,105.78162670975962,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:84ecc9843e3103f713f3f5bb
access:98cf26258a17954d26ded6d2,osm:way:1209944970,20.96800355,107.76743176258776,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:f1ed23d99c0a54e497dd22f3
access:3ca1e61ce5a1b468f4684ac1,osm:way:1209974487,10.755045299999999,106.63305518882804,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:8b7d34d2a53f0f1437030e5d
access:64a3479ccd9b928b2221b34c,osm:way:1210064002,11.14867215,106.42851379999999,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:79aa483b6b85b48d03fb11b9
access:38e972990454cb1a51406bf0,osm:way:1210064003,11.12555975,106.23831985,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:5c238b4524fc6dae7853a5df
access:29c7e0c7ac600808ccd22236,osm:way:1210064004,11.37708995,106.218762,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:12c528cb73878d3ec5fef568
access:b60b4c7bb8ab27a70aebbc74,osm:way:1210064005,11.3106624,106.0091727,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:ffb8c1e8a592bf559d1f27fe
access:d711026d32788b2f449c2131,osm:way:1210064006,11.3081202,105.98543989710008,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:006c39b8d34f05cdef37a15e
access:aa83b4248e3892a71f3a9ef3,osm:way:1210064007,11.14432425,106.12666705000001,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:008f4fb06414b9dbee546ac9
access:327621160925188fc6a190f7,osm:way:1210064008,11.12899425,106.1284368,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:2940ecc85ca40783b5e4d2e4
access:850d52b46bca55137c192502,osm:way:1210064009,11.13660715,106.12363954711391,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:e7e5ef8e164f43bce2f118a8
access:496dd656d297f56ad6eb0d5b,osm:way:1210064010,11.16900545,106.12143115,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:2ede43caa21f4a3601f10768
access:7ca0d1433f4890651e76b462,osm:way:1210064011,11.0256296,106.33779930355735,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:9378cd4186e558bd0162cd91
access:1dce66993e4cedee5b951bfe,osm:way:1210064012,11.0720667,106.38332275041606,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:098112e163d109d66996decc
access:4aeb71341e2abe9f53e3bd93,osm:way:1210064013,11.0801176,106.26567386886309,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:a5462744565e74065fa1e368
access:464bb62475d3a55bcab9a486,osm:way:1210064014,11.05696995,106.3237101802859,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:5218b0639be69f130c3a39cf
access:fd544638b11765f16608eaab,osm:way:1210064015,11.063425500000001,106.33297200125266,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:426dea4af1b2d266ca4c9d35
access:f5148eac31e1c0236a578f32,osm:way:1210064016,10.489260550000001,106.62409057562911,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:8e12289d8ff853abf34933b7
access:119d51463f46d28e95c9842a,osm:way:1210064017,10.5466974,106.59606852615727,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:858e48e8a1d64f0c6c4f998c
access:27f8b720fca812d2fcdf0931,osm:way:1210064018,10.544317549999999,106.55590785906472,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:afc892392bd3715bde455ba0
access:d55b2a087b2bfc6d67f98141,osm:way:1210064019,10.47417995,106.6044066,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:198f04624c0cad3ac8e73ac6
access:178825ddcc1c8d41a8b37c4e,osm:way:1210064020,10.5080966,106.45167607530308,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:12c174afb54efdf683e0b2ad
access:916747fac4d547e4e93e76ab,osm:way:1210064021,10.6438098,106.57388535000001,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:4a9cfb642c5e6a15a828f6c9
access:4448e826b553cb650c85a98a,osm:way:1210064022,10.563767250000001,106.37034254914545,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:7e4542ec06589276cab50504
access:7e342987a8bf2022c3ad79a4,osm:way:1210064759,10.492597,106.45530849600355,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:198eb650eadf77336e51e7d3
access:c07dc40e18b006daf6aac195,osm:way:1210064760,10.87900675,106.49034965021903,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:7265623f99b4ea545c6f5077
access:c05db03b9ad2fda5c61b1752,osm:way:1210071518,10.740478249999999,106.64260195189878,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:23bc16e91408d79c517a7786
access:43580ca5f04d73a5f12cf66c,osm:way:1210315493,10.7528778,106.63632403010259,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:9794171caedaf3d757950f3d
access:a9c14207f051b40af5b1f700,osm:way:1210315494,10.75268175,106.63730758662271,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:fe022b2574467cc77e02dc3d
access:e3bb8a4b2ac60bf296f0ba68,osm:way:1210315498,10.74810095,106.6392002,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:d1e554e75bac677f483dd98f
access:ef29674e7b4e858eb0716c78,osm:way:1210315501,10.747646849999999,106.63916675,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:3388666f663f099d12ca1fcd
access:5cb773c31ac90562054c00e9,osm:way:1210315518,10.743540750000001,106.64114774942149,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:8431b6dffb7425a3ebf830c1
access:1c6bf33b521bfb0e5e5a055d,osm:way:1210468034,10.737778550000002,106.63524054999999,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:43c01e1100aa6ca58e6bf317
access:f0c941cf29a8b15c53115038,osm:way:1210566297,21.0111683,105.84886424124727,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:947c6da59012301846c2be39
access:c1045c66810ae4d8bd208667,osm:way:1210579529,10.74624975,106.64950926266685,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:1129bde175edf06e3880c357
access:b6da540729b69c6124817bcd,osm:way:1210579544,10.737483749999999,106.63562735000001,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:4a831cc5332e5161f741437d
access:d4cb19bbc97230e87f199450,osm:way:1210802406,10.7420359,106.64423165650064,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:2507281d3bcd9fb8c995517f
access:625b288af918c2e2da5b387b,osm:way:1210929562,10.74107305,106.64263645781186,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:9fbe10c6f990084692803d0c
access:127807e04e4775a65c0092c1,osm:way:1210929567,10.739822400000001,106.6410689,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:72dfa89d5895716ee1e18895
access:364c06ef74e62ef6e4a465ad,osm:way:1210984005,21.0164772,105.82731409752881,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:fb2985aa21ddcc2dd8e8abcb
access:e1aa519030af99201e413d6b,osm:way:1211031817,10.736482299999999,106.6191073278078,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:d1ec6ead694f0f613e396874
access:da067f1841e24c69719d8aac,osm:way:1211031821,10.74295045,106.64653125,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:4a8fd70d159523cb7a9afde3
access:6661af318a52ac8bb3911818,osm:way:1211305600,10.7557332,106.62429000638457,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:0424eec41c85cdd3a5105ba3
access:b952dabd208018a80eb717a7,osm:way:1211305603,10.757200950000001,106.62497136268269,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:258f4322f8788d2e9670ef98
