poi_id,name,location,category,reasons,evidence_count,source_url,dataset_version
osm:node:13313754819,Cốm Thu Huệ,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13313754819,v2-c829c8f3e2414108
osm:node:13313754821,Bún chả - Phở Gà Ta,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13313754821,v2-c829c8f3e2414108
osm:node:13323296092,Cafe Cát Tường,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13323296092,v2-c829c8f3e2414108
osm:node:13329827901,Fuku Coffee & Matcha,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13329827901,v2-c829c8f3e2414108
osm:node:1333372843,Cafe Truc Xinh,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/1333372843,v2-c829c8f3e2414108
osm:node:13336702955,Chợ Trương Định,Hà Nội,market,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13336702955,v2-c829c8f3e2414108
osm:node:13338530701,Nem Nướng Nha Trang Quế Hoa,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13338530701,v2-c829c8f3e2414108
osm:node:13340597206,Nem nướng quế hoa,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13340597206,v2-c829c8f3e2414108
osm:node:13340608690,Feday Coffee,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13340608690,v2-c829c8f3e2414108
osm:node:13340636131,Quán ăn,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13340636131,v2-c829c8f3e2414108
osm:node:13340704387,Bún chả,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13340704387,v2-c829c8f3e2414108
osm:node:13342409262,Camy Café,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13342409262,v2-c829c8f3e2414108
osm:node:13351377859,Mexican Fusion Bites,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13351377859,v2-c829c8f3e2414108
osm:node:13357600202,Al Fresco's,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13357600202,v2-c829c8f3e2414108
osm:node:13358927688,Học viện Nông nghiệp Việt Nam,Hà Nội,historic,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13358927688,v2-c829c8f3e2414108
osm:node:13358949501,Poison Cafe,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13358949501,v2-c829c8f3e2414108
osm:node:13362942201,Quan Chay Thu,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13362942201,v2-c829c8f3e2414108
osm:node:13362942301,Quan Chay xinh,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13362942301,v2-c829c8f3e2414108
osm:node:13363428401,Passport Coffee Lab,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13363428401,v2-c829c8f3e2414108
osm:node:13368831001,Um Mani,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13368831001,v2-c829c8f3e2414108
osm:node:13368831101,Ikigai,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13368831101,v2-c829c8f3e2414108
osm:node:13371126001,Passport Coffee Roastery,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13371126001,v2-c829c8f3e2414108
osm:node:13371161201,Pho Tin - 13 Lò Dúc,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13371161201,v2-c829c8f3e2414108
osm:node:13373300801,Roost Roasters,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13373300801,v2-c829c8f3e2414108
osm:node:13380454601,O2O First Roast Coffee,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13380454601,v2-c829c8f3e2414108
osm:node:13380475142,Nơm Bistro,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13380475142,v2-c829c8f3e2414108
osm:node:13380507401,Puna Coffee,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13380507401,v2-c829c8f3e2414108
osm:node:13382556801,Outta Da Blue Specialty Coffee,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13382556801,v2-c829c8f3e2414108
osm:node:13382556901,Pho Tin,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13382556901,v2-c829c8f3e2414108
osm:node:13385701701,Kafe de June,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13385701701,v2-c829c8f3e2414108
osm:node:13389926201,Cafe Dô,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13389926201,v2-c829c8f3e2414108
osm:node:13390919015,Amoring café,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13390919015,v2-c829c8f3e2414108
osm:node:13390938833,Hanoï Corner,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13390938833,v2-c829c8f3e2414108
osm:node:13391091702,Mom's,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13391091702,v2-c829c8f3e2414108
osm:node:13392414601,Brewinghood,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13392414601,v2-c829c8f3e2414108
osm:node:13392416701,D.coffee,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13392416701,v2-c829c8f3e2414108
osm:node:13392766014,Com Tam Suon,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13392766014,v2-c829c8f3e2414108
osm:node:13392766185,La Do Mi,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13392766185,v2-c829c8f3e2414108
osm:node:13403678801,The Third House Coffee,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13403678801,v2-c829c8f3e2414108
osm:node:13408172097,Bánh mì Dân Tổ,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13408172097,v2-c829c8f3e2414108
osm:node:13408720219,Sogogi Buffet Lẩu Nướng,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13408720219,v2-c829c8f3e2414108
osm:node:13410156348,Philo Garden,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13410156348,v2-c829c8f3e2414108
osm:node:13412701101,Nhật Tân,Hà Nội,market,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13412701101,v2-c829c8f3e2414108
osm:node:13413349866,Ollivier coffee,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13413349866,v2-c829c8f3e2414108
osm:node:13413354268,Basket boat café,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13413354268,v2-c829c8f3e2414108
osm:node:13413376902,Bánh mì 33,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13413376902,v2-c829c8f3e2414108
osm:node:13415150801,Bánh mì,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13415150801,v2-c829c8f3e2414108
osm:node:13415593504,Nha Do,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13415593504,v2-c829c8f3e2414108
osm:node:13415594401,King Coffee,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13415594401,v2-c829c8f3e2414108
osm:node:13415710101,Mr. Quế,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13415710101,v2-c829c8f3e2414108
osm:node:13415760108,Rose Kitchen Cooking Classes,Hà Nội,attraction,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13415760108,v2-c829c8f3e2414108
osm:node:13417231501,Lighthouse,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13417231501,v2-c829c8f3e2414108
osm:node:13417562101,Quyen's House,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13417562101,v2-c829c8f3e2414108
osm:node:13417562201,Pho Bien,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13417562201,v2-c829c8f3e2414108
osm:node:13417598901,Quan Ut Com,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13417598901,v2-c829c8f3e2414108
osm:node:13417690601,Milano Coffee,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13417690601,v2-c829c8f3e2414108
osm:node:13418020264,Mixue,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13418020264,v2-c829c8f3e2414108
osm:node:13420475901,Raku,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13420475901,v2-c829c8f3e2414108
osm:node:13420522101,H.E.M. Coffee,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13420522101,v2-c829c8f3e2414108
osm:node:13420628459,Babylon Steak Garden,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13420628459,v2-c829c8f3e2414108
osm:node:13420734701,Banh Mi Co Na,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13420734701,v2-c829c8f3e2414108
osm:node:13421486901,Highlands Coffee,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13421486901,v2-c829c8f3e2414108
osm:node:13422957797,Cheers,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13422957797,v2-c829c8f3e2414108
osm:node:13423568934,Khánh garden,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13423568934,v2-c829c8f3e2414108
osm:node:13426161601,Com Binh Dan,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13426161601,v2-c829c8f3e2414108
osm:node:13426342501,Sunny,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13426342501,v2-c829c8f3e2414108
osm:node:13426342801,Vegan Banh Mi,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13426342801,v2-c829c8f3e2414108
osm:node:13427923801,Niem Khuc Coffee,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13427923801,v2-c829c8f3e2414108
osm:node:13428383201,May Garden,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13428383201,v2-c829c8f3e2414108
osm:node:13434534374,Culture Station Thong nhat Park,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13434534374,v2-c829c8f3e2414108
osm:node:13438953067,Canteen VinUni Tòa E,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13438953067,v2-c829c8f3e2414108
osm:node:13439745601,Hẻm Vegan,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13439745601,v2-c829c8f3e2414108
osm:node:13442524001,Banh My Kim (banh mi),Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13442524001,v2-c829c8f3e2414108
osm:node:13442835138,Mha La,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13442835138,v2-c829c8f3e2414108
osm:node:13442835141,Lila Coffee & Tea,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13442835141,v2-c829c8f3e2414108
osm:node:13449488301,The Tamarind Tree,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13449488301,v2-c829c8f3e2414108
osm:node:13456830173,The Orange Project,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13456830173,v2-c829c8f3e2414108
osm:node:13459658479,Chợ Tứ Liên,Hà Nội,market,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13459658479,v2-c829c8f3e2414108
osm:node:13459713601,Bánh Mì 17,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13459713601,v2-c829c8f3e2414108
osm:node:13463740401,Loving Vegetarian Restaurant,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13463740401,v2-c829c8f3e2414108
osm:node:13464169251,Chợ tạm Thanh Hà,Hà Nội,market,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13464169251,v2-c829c8f3e2414108
osm:node:13475283215,Nhà Của Ngoại,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13475283215,v2-c829c8f3e2414108
osm:node:13475283216,Phở Gà 46,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13475283216,v2-c829c8f3e2414108
osm:node:13479188547,Bánh Rán Cô Huế,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13479188547,v2-c829c8f3e2414108
osm:node:13483667183,Miếu Hai Cô,Hà Nội,temple,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13483667183,v2-c829c8f3e2414108
osm:node:13485169201,iVegan,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13485169201,v2-c829c8f3e2414108
osm:node:13506385429,Bếp Ngư ông,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13506385429,v2-c829c8f3e2414108
osm:node:13508339002,Ẩm Thực Chay,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13508339002,v2-c829c8f3e2414108
osm:node:13511150201,Pho Cuon Chinh Thang,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13511150201,v2-c829c8f3e2414108
osm:node:13511421001,Chay Tâm Phúc,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13511421001,v2-c829c8f3e2414108
osm:node:13521587473,Be Den,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13521587473,v2-c829c8f3e2414108
osm:node:13523255967,Cam Tam,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13523255967,v2-c829c8f3e2414108
osm:node:13524052772,Quán Nhúý,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13524052772,v2-c829c8f3e2414108
osm:node:13525483833,Hard to climb,Đà Nẵng,viewpoint,weak_or_generic_name|category_name_conflict|insufficient_service_evidence,0,https://www.openstreetmap.org/node/13525483833,v2-c829c8f3e2414108
osm:node:13525505845,Cóm Bà Tí,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13525505845,v2-c829c8f3e2414108
osm:node:13525536984,Com Tam,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13525536984,v2-c829c8f3e2414108
osm:node:13531432207,Nosan,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13531432207,v2-c829c8f3e2414108
osm:node:13533791795,Off street fine coffee,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13533791795,v2-c829c8f3e2414108
osm:node:13535945401,Bridge Coffee,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13535945401,v2-c829c8f3e2414108
osm:node:13539338201,Umami Coffee,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13539338201,v2-c829c8f3e2414108
osm:node:13539765901,Pho Lanh,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13539765901,v2-c829c8f3e2414108
osm:node:13539949246,E5,Đà Nẵng,historic,weak_or_generic_name|insufficient_service_evidence,0,https://www.openstreetmap.org/node/13539949246,v2-c829c8f3e2414108
osm:node:13539949250,E2,Đà Nẵng,historic,weak_or_generic_name|insufficient_service_evidence,0,https://www.openstreetmap.org/node/13539949250,v2-c829c8f3e2414108
osm:node:13539949252,H4,Đà Nẵng,historic,weak_or_generic_name|insufficient_service_evidence,0,https://www.openstreetmap.org/node/13539949252,v2-c829c8f3e2414108
osm:node:13539949253,H2,Đà Nẵng,historic,weak_or_generic_name|insufficient_service_evidence,0,https://www.openstreetmap.org/node/13539949253,v2-c829c8f3e2414108
osm:node:13539949254,H3,Đà Nẵng,historic,weak_or_generic_name|insufficient_service_evidence,0,https://www.openstreetmap.org/node/13539949254,v2-c829c8f3e2414108
osm:node:13539949257,E6,Đà Nẵng,historic,weak_or_generic_name|insufficient_service_evidence,0,https://www.openstreetmap.org/node/13539949257,v2-c829c8f3e2414108
osm:node:13539949259,H1,Đà Nẵng,historic,weak_or_generic_name|insufficient_service_evidence,0,https://www.openstreetmap.org/node/13539949259,v2-c829c8f3e2414108
osm:node:13539949272,E3,Đà Nẵng,historic,weak_or_generic_name|insufficient_service_evidence,0,https://www.openstreetmap.org/node/13539949272,v2-c829c8f3e2414108
osm:node:13542561081,Lady Buddha,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13542561081,v2-c829c8f3e2414108
osm:node:13542865076,Highlands Coffee,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13542865076,v2-c829c8f3e2414108
osm:node:13542877616,Banh Mi Pho Cias,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13542877616,v2-c829c8f3e2414108
osm:node:13542877625,Lucky Restaurant,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13542877625,v2-c829c8f3e2414108
osm:node:13546015635,Bahn Mi & cafe,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13546015635,v2-c829c8f3e2414108
osm:node:13546039219,Katinat,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13546039219,v2-c829c8f3e2414108
osm:node:13551354601,Bun Cha Ha Noi,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13551354601,v2-c829c8f3e2414108
osm:node:13565935464,Ban Tien Lake Viewpoint,Hà Nội,viewpoint,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13565935464,v2-c829c8f3e2414108
osm:node:13566150243,Anh Tuyet,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13566150243,v2-c829c8f3e2414108
osm:node:13575417501,Ẩm Thực Chay HẠNH THIỆN - Quán Chay - Vegan Restaurant,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13575417501,v2-c829c8f3e2414108
osm:node:13584160701,Coffee Roaster 60,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13584160701,v2-c829c8f3e2414108
osm:node:13584161501,Sweet As Coffee,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13584161501,v2-c829c8f3e2414108
osm:node:13586088101,Tranquil Coffee,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13586088101,v2-c829c8f3e2414108
osm:node:13586131301,ECO Coffee and Restaurant,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13586131301,v2-c829c8f3e2414108
osm:node:13586132302,Coffe-Khu viu choi (Indoor Playground),Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13586132302,v2-c829c8f3e2414108
osm:node:13586534601,Room 501,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13586534601,v2-c829c8f3e2414108
osm:node:13587488508,Nhà hàng 4 mùa,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13587488508,v2-c829c8f3e2414108
osm:node:13588757753,Solis,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13588757753,v2-c829c8f3e2414108
osm:node:13592363601,Chay Vỉa Hè,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13592363601,v2-c829c8f3e2414108
osm:node:13595549341,Vì lợi ích mười năm...,Hà Nội,historic,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13595549341,v2-c829c8f3e2414108
osm:node:13597200502,Viết Space,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13597200502,v2-c829c8f3e2414108
osm:node:13597200503,xiu café,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13597200503,v2-c829c8f3e2414108
osm:node:13597246829,cà phê Thanh Thảo,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13597246829,v2-c829c8f3e2414108
osm:node:13597246831,04 Nguyễn Huy Tự,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13597246831,v2-c829c8f3e2414108
osm:node:13600463820,43 Hòa Phú 9,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13600463820,v2-c829c8f3e2414108
osm:node:13605453003,Banh doner,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13605453003,v2-c829c8f3e2414108
osm:node:13605534101,Bami king,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13605534101,v2-c829c8f3e2414108
osm:node:13608808901,Capella Coffee Roaster,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13608808901,v2-c829c8f3e2414108
osm:node:13608814601,Pizza via he,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13608814601,v2-c829c8f3e2414108
osm:node:13609089059,nhà của Chung Tuyết,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13609089059,v2-c829c8f3e2414108
osm:node:13610849401,Bun Cha 40k,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13610849401,v2-c829c8f3e2414108
osm:node:13610849501,Tux-tax,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13610849501,v2-c829c8f3e2414108
osm:node:13610945002,Highland Coffee Tòa I Building,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13610945002,v2-c829c8f3e2414108
osm:node:13611774001,Local restaurant,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13611774001,v2-c829c8f3e2414108
osm:node:13611818006,"FIVE STAR (Fried chicken, Ga Ran)",Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13611818006,v2-c829c8f3e2414108
osm:node:13611906802,Bamboo snakes garden,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13611906802,v2-c829c8f3e2414108
osm:node:13614010303,Oriberry,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13614010303,v2-c829c8f3e2414108
osm:node:13617118603,Refined,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13617118603,v2-c829c8f3e2414108
osm:node:13617875701,Bac Cafe,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13617875701,v2-c829c8f3e2414108
osm:node:13619314947,Starbucks,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13619314947,v2-c829c8f3e2414108
osm:node:13619374553,Quán Chè Bác Chinh,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13619374553,v2-c829c8f3e2414108
osm:node:13619626204,Fried chicken,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13619626204,v2-c829c8f3e2414108
osm:node:13619633802,Banh mi & Tea,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13619633802,v2-c829c8f3e2414108
osm:node:13619843501,Ga Ran Viet,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13619843501,v2-c829c8f3e2414108
osm:node:13623400001,Mai,Đà Nẵng,restaurant,weak_or_generic_name|insufficient_service_evidence,0,https://www.openstreetmap.org/node/13623400001,v2-c829c8f3e2414108
osm:node:13624265424,An's Cafe,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13624265424,v2-c829c8f3e2414108
osm:node:13624907701,Hoian Cusine,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13624907701,v2-c829c8f3e2414108
osm:node:13626848101,Flavours of India,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13626848101,v2-c829c8f3e2414108
osm:node:13631246007,Pho ga,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13631246007,v2-c829c8f3e2414108
osm:node:13631246203,1985,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13631246203,v2-c829c8f3e2414108
osm:node:13631246205,Cafe gom,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13631246205,v2-c829c8f3e2414108
osm:node:13632874202,Pho,Hà Nội,restaurant,weak_or_generic_name|insufficient_service_evidence,0,https://www.openstreetmap.org/node/13632874202,v2-c829c8f3e2414108
osm:node:13632874302,Lotteria,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13632874302,v2-c829c8f3e2414108
osm:node:13632874402,Bun,Hà Nội,restaurant,weak_or_generic_name|insufficient_service_evidence,0,https://www.openstreetmap.org/node/13632874402,v2-c829c8f3e2414108
osm:node:13632874403,Bun,Hà Nội,restaurant,weak_or_generic_name|insufficient_service_evidence,0,https://www.openstreetmap.org/node/13632874403,v2-c829c8f3e2414108
osm:node:13632874415,Pho,Hà Nội,restaurant,weak_or_generic_name|insufficient_service_evidence,0,https://www.openstreetmap.org/node/13632874415,v2-c829c8f3e2414108
osm:node:13632874604,Bun cha,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13632874604,v2-c829c8f3e2414108
osm:node:13632874613,Pho,Hà Nội,restaurant,weak_or_generic_name|insufficient_service_evidence,0,https://www.openstreetmap.org/node/13632874613,v2-c829c8f3e2414108
osm:node:13632874616,Garden,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13632874616,v2-c829c8f3e2414108
osm:node:13632874701,Bun,Hà Nội,restaurant,weak_or_generic_name|insufficient_service_evidence,0,https://www.openstreetmap.org/node/13632874701,v2-c829c8f3e2414108
osm:node:13632947701,Cà Bóp - Eggcoffee & Art Corner,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13632947701,v2-c829c8f3e2414108
osm:node:13633101424,Vie Coffee and Tea,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13633101424,v2-c829c8f3e2414108
osm:node:13633371975,Odin Coffee,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13633371975,v2-c829c8f3e2414108
osm:node:13633434601,River View Restaurant,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13633434601,v2-c829c8f3e2414108
osm:node:13633560801,Rice,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/13633560801,v2-c829c8f3e2414108
osm:node:13633561602,Soc,Hà Nội,cafe,weak_or_generic_name|insufficient_service_evidence,0,https://www.openstreetmap.org/node/13633561602,v2-c829c8f3e2414108
